u,v,key,osmid,oneway,name,highway,reversed,length,ebc,vulnerability,lanes,geometry,maxspeed,bridge,ref,junction
1453950288,1453950122,0,"[132214761, 448342029]",False,"['Rua Marginal B', 'Rua Teodomiro Costa']",residential,False,357.74800000000005,0.002084053765914457,,,"LINESTRING (-45.8654099 -23.1926486, -45.8647648 -23.1923585, -45.8643377 -23.1942138, -45.8643224 -23.1943135, -45.8643063 -23.194418, -45.8642372 -23.1948681)",,,,
1453950289,1453957511,0,132110338,False,Rua Raul Franco Martins,residential,False,171.431,0.013324014089558741,0.999624408322225,,"LINESTRING (-45.8649731 -23.1943868, -45.8649342 -23.1959281)",,,,
1453950289,1453950288,0,132110338,False,Rua Raul Franco Martins,residential,True,198.368,0.0022331864021906253,,,"LINESTRING (-45.8649731 -23.1943868, -45.8654099 -23.1926486)",,,,
1453950289,1454899412,0,132110340,False,Praça Benedito Ugolino da Silva Guerra,residential,False,129.151,0.000850098077774562,0.9998477973291834,,"LINESTRING (-45.8649731 -23.1943868, -45.8644229 -23.1954324)",,,,
1453950293,4453703042,0,132214755,False,Rua Raul Franco Martins,residential,False,85.06,0.044008622928679034,0.9971126064243331,,"LINESTRING (-45.8639126 -23.198817, -45.8639296 -23.1995818)",,,,
1453950293,1453961350,0,132216058,False,Rua Raul Franco Martins,residential,True,28.997,0.0335963272986025,0.9920465653304659,,"LINESTRING (-45.8639126 -23.198817, -45.8640501 -23.1985889)",,,,
1453950293,1453969481,0,132113592,False,Rua Avião Brasília,residential,False,166.38,0.04501372223087979,0.992447979833859,,"LINESTRING (-45.8639126 -23.198817, -45.8637972 -23.199014, -45.8633106 -23.1995452, -45.8630825 -23.1999738, -45.863017 -23.2000549)",,,,
1453950300,1453958821,0,132112834,False,Rua Edésio José de Melo,residential,False,59.782,0.010359808148494448,0.998952097555191,,"LINESTRING (-45.8639127 -23.1973561, -45.8633836 -23.1971269)",,,,
1453950300,1453957515,0,132112834,False,Rua Edésio José de Melo,residential,True,131.326,0.007951460777547735,0.9998980640818154,,"LINESTRING (-45.8639127 -23.1973561, -45.8648213 -23.196521)",,,,
1453950300,1453957518,0,132214760,False,Rua Teodomiro Costa,residential,False,117.254,0.008373782685376889,0.9997980822067916,,"LINESTRING (-45.8639127 -23.1973561, -45.8634198 -23.1983083)",,,,
1453950300,1453950123,0,885743516,False,Rua Teodomiro Costa,residential,True,174.952,0.0043478734973981985,,,"LINESTRING (-45.8639127 -23.1973561, -45.864265 -23.1958164)",,,,
1453957511,1453957515,0,132110338,False,Rua Raul Franco Martins,residential,False,66.93,0.015643924496191904,0.9994971832688887,,"LINESTRING (-45.8649342 -23.1959281, -45.8648213 -23.196521)",,,,
1453957511,1453950289,0,132110338,False,Rua Raul Franco Martins,residential,True,171.431,0.0039755221950951835,,,"LINESTRING (-45.8649342 -23.1959281, -45.8649731 -23.1943868)",,,,
1453957511,1453950123,0,132112831,False,Praça Benedito Ugolino Silva Guerra,residential,False,69.515,0.0024859335280871834,,,"LINESTRING (-45.8649342 -23.1959281, -45.864265 -23.1958164)",,,,
1453957515,1453957511,0,132110338,False,Rua Raul Franco Martins,residential,True,66.93,0.007476313331074156,,,"LINESTRING (-45.8648213 -23.196521, -45.8649342 -23.1959281)",,,,
1453957515,1453950300,0,132112834,False,Rua Edésio José de Melo,residential,False,131.326,0.00805890314500257,,,"LINESTRING (-45.8648213 -23.196521, -45.8639127 -23.1973561)",,,,
1453957515,1453961350,0,132216058,False,Rua Raul Franco Martins,residential,False,244.888,0.024614571661088727,0.9992417636577468,,"LINESTRING (-45.8648213 -23.196521, -45.8645638 -23.1976239, -45.8640501 -23.1985889)",,,,
1453957518,1453958828,0,132113017,False,Rua Brasílio Cursino,residential,False,97.276,0.00704814344833043,0.9983999942524179,,"LINESTRING (-45.8634198 -23.1983083, -45.8625623 -23.1979287)",,,,
1453957518,1453961350,0,132113017,False,Rua Brasílio Cursino,residential,True,71.578,0.016558626515382008,0.9986315418266783,,"LINESTRING (-45.8634198 -23.1983083, -45.8640501 -23.1985889)",,,,
1453957518,1453950300,0,132214760,False,Rua Teodomiro Costa,residential,True,117.254,0.007832037997613811,,,"LINESTRING (-45.8634198 -23.1983083, -45.8639127 -23.1973561)",,,,
1453958821,1453950300,0,132112834,False,Rua Edésio José de Melo,residential,True,59.782,0.011891651886976806,,,"LINESTRING (-45.8633836 -23.1971269, -45.8639127 -23.1973561)",,,,
1453958821,1453960064,0,132112940,False,Rua José Martins Xavier,residential,True,23.356,0.00671577976159555,0.9989046978580329,,"LINESTRING (-45.8633836 -23.1971269, -45.863447 -23.1969251)",,,,
1453958821,1453960082,0,132214757,False,Rua José Martins Xavier,residential,False,31.711,0.0024111054218581294,0.9995905507356705,,"LINESTRING (-45.8633836 -23.1971269, -45.8631433 -23.1973073)",,,,
1453958828,1453957518,0,132113017,False,Rua Brasílio Cursino,residential,True,97.276,0.007230817941430377,,,"LINESTRING (-45.8625623 -23.1979287, -45.8634198 -23.1983083)",,,,
1453958828,1453960087,0,132214757,False,Rua José Martins Xavier,residential,True,39.286,0.003950468868654958,0.9993740650026577,,"LINESTRING (-45.8625623 -23.1979287, -45.8626554 -23.1978709, -45.8628366 -23.1976844)",,,,
1453958828,1454889053,0,132214758,False,Rua das Cidreiras,residential,False,156.253,0.001589527816736793,0.997464241735577,,"LINESTRING (-45.8625623 -23.1979287, -45.8623617 -23.1979408, -45.8622149 -23.1979044, -45.8611533 -23.1974399)",,,,
1453960044,1453960056,0,132112940,False,Rua José Martins Xavier,residential,False,50.521,0.002798729070351325,0.9993124504389153,,"LINESTRING (-45.863782 -23.1960891, -45.8636128 -23.196516)",,,,
1453960044,1453950122,0,132112940,False,Rua José Martins Xavier,residential,True,143.519,0.001106782331653767,,,"LINESTRING (-45.863782 -23.1960891, -45.8638344 -23.1959486, -45.8642372 -23.1948681)",,,,
1453960044,1453960046,0,132112966,False,Rua das Macieiras,residential,False,170.725,0.001589527816736793,0.9976323304120027,,"LINESTRING (-45.863782 -23.1960891, -45.8623625 -23.1955328, -45.8622353 -23.1955296)",,,,
1453960046,1453960044,0,132112966,False,Rua das Macieiras,residential,True,170.725,0.00158433328138798,,,"LINESTRING (-45.8622353 -23.1955296, -45.8623625 -23.1955328, -45.863782 -23.1960891)",,,,
1453960056,1453960064,0,132112940,False,Rua José Martins Xavier,residential,False,48.544,0.0056200543694699834,0.999357837984444,,"LINESTRING (-45.8636128 -23.196516, -45.863447 -23.1969251)",,,,
1453960056,1453960044,0,132112940,False,Rua José Martins Xavier,residential,True,50.521,0.0010270709499321069,,,"LINESTRING (-45.8636128 -23.196516, -45.863782 -23.1960891)",,,,
1453960056,1453960060,0,132112967,False,Rua Zenaide Pereira de Faria,residential,False,168.343,0.001589527816736793,0.9976645481649369,,"LINESTRING (-45.8636128 -23.196516, -45.862102 -23.195913)",,,,
1453960060,1453960056,0,132112967,False,Rua Zenaide Pereira de Faria,residential,True,168.343,0.00158433328138798,,,"LINESTRING (-45.862102 -23.195913, -45.8636128 -23.196516)",,,,
1453960064,1453958821,0,132112940,False,Rua José Martins Xavier,residential,False,23.356,0.008466659740619534,,,"LINESTRING (-45.863447 -23.1969251, -45.8633836 -23.1971269)",,,,
1453960064,1453960056,0,132112940,False,Rua José Martins Xavier,residential,True,48.544,0.0038587853197484074,,,"LINESTRING (-45.863447 -23.1969251, -45.8636128 -23.196516)",,,,
1453960064,1453960077,0,132112968,False,Rua das Figueiras,residential,False,170.62599999999998,0.001589527816736793,0.9976234945524696,,"LINESTRING (-45.863447 -23.1969251, -45.8620095 -23.196357, -45.8619327 -23.1962916)",,,,
1453960077,1453960064,0,132112968,False,Rua das Figueiras,residential,True,170.62599999999998,0.00158433328138798,,,"LINESTRING (-45.8619327 -23.1962916, -45.8620095 -23.196357, -45.863447 -23.1969251)",,,,
1453960082,1453960083,0,132112971,False,Rua das Amoeiras,residential,False,160.318,0.001589527816736793,0.9976737631102179,,"LINESTRING (-45.8631433 -23.1973073, -45.861713 -23.1967154)",,,,
1453960082,1453958821,0,132214757,False,Rua José Martins Xavier,residential,True,31.711,0.0021972637166653066,,,"LINESTRING (-45.8631433 -23.1973073, -45.8633836 -23.1971269)",,,,
1453960082,1453960087,0,132214757,False,Rua José Martins Xavier,residential,False,52.379999999999995,0.0012423349683751742,0.9997668446557195,,"LINESTRING (-45.8631433 -23.1973073, -45.8629179 -23.1975953, -45.8628366 -23.1976844)",,,,
1453960083,1453960082,0,132112971,False,Rua das Amoeiras,residential,True,160.318,0.00158433328138798,,,"LINESTRING (-45.861713 -23.1967154, -45.8631433 -23.1973073)",,,,
1453960087,1453960093,0,132112974,False,Rua das Jaboticabeiras,residential,False,151.945,0.001589527816736793,0.9976027174184157,,"LINESTRING (-45.8628366 -23.1976844, -45.8615634 -23.1971605, -45.8615041 -23.1970962)",,,,
1453960087,1453958828,0,132214757,False,Rua José Martins Xavier,residential,False,39.286,0.004143532432452489,,,"LINESTRING (-45.8628366 -23.1976844, -45.8626554 -23.1978709, -45.8625623 -23.1979287)",,,,
1453960087,1453960082,0,132214757,False,Rua José Martins Xavier,residential,True,52.379999999999995,0.0010388823338800034,,,"LINESTRING (-45.8628366 -23.1976844, -45.8629179 -23.1975953, -45.8631433 -23.1973073)",,,,
1453960093,1453960087,0,132112974,False,Rua das Jaboticabeiras,residential,True,151.945,0.00158433328138798,,,"LINESTRING (-45.8615041 -23.1970962, -45.8615634 -23.1971605, -45.8628366 -23.1976844)",,,,
1453961350,1453957518,0,132113017,False,Rua Brasílio Cursino,residential,False,71.578,0.015839401869867906,,,"LINESTRING (-45.8640501 -23.1985889, -45.8634198 -23.1983083)",,,,
1453961350,1453950293,0,132216058,False,Rua Raul Franco Martins,residential,False,28.997,0.04236533167108202,,,"LINESTRING (-45.8640501 -23.1985889, -45.8639126 -23.198817)",,,,
1453961350,1453957515,0,132216058,False,Rua Raul Franco Martins,residential,True,244.888,0.016559597398774484,,,"LINESTRING (-45.8640501 -23.1985889, -45.8645638 -23.1976239, -45.8648213 -23.196521)",,,,
1453962116,1446671027,0,132113217,True,,secondary_link,False,118.826,0.004691964053815387,,3,"LINESTRING (-45.8665464 -23.1956396, -45.8662999 -23.1957774, -45.8661778 -23.1958292, -45.8660732 -23.1958563, -45.8659612 -23.1958569, -45.8658506 -23.1958304, -45.8657742 -23.1957682, -45.8657252 -23.1956893, -45.8656856 -23.1955056)",,,,
1453962116,1455087457,0,132144374,True,Avenida dos Astronautas,secondary,False,628.1699999999998,0.06185003376447977,0.9927776544881334,2,"LINESTRING (-45.8665464 -23.1956396, -45.8660209 -23.1961757, -45.8657554 -23.1965011, -45.8655114 -23.1968685, -45.8647588 -23.1984606, -45.8644223 -23.199181, -45.8641033 -23.1998811, -45.8639665 -23.2001572, -45.8637787 -23.2004185, -45.8636349 -23.2005619)",60,,,
1453969481,1453969483,0,132113592,False,Rua Avião Brasília,residential,False,78.073,0.01520460285303671,0.9979012796126353,,"LINESTRING (-45.863017 -23.2000549, -45.8624817 -23.2005558)",,,,
1453969481,1453969511,0,132113596,False,Rua Avião Alvear,residential,False,175.522,0.03231455508804737,0.9971075114970368,,"LINESTRING (-45.863017 -23.2000549, -45.8614324 -23.1994463)",,,,
1453969481,1453950293,0,132113592,False,Rua Avião Brasília,residential,True,166.38,0.07499411698258512,,,"LINESTRING (-45.863017 -23.2000549, -45.8630825 -23.1999738, -45.8633106 -23.1995452, -45.8637972 -23.199014, -45.8639126 -23.198817)",,,,
1453969483,1453969481,0,132113592,False,Rua Avião Brasília,residential,True,78.073,0.058365543575143085,,,"LINESTRING (-45.8624817 -23.2005558, -45.863017 -23.2000549)",,,,
1453969483,3160449707,0,310603473,False,Rua Avião Bandeirante,residential,True,32.651,0.01920309437646196,0.9991529558799904,,"LINESTRING (-45.8624817 -23.2005558, -45.8627757 -23.2006707)",,,,
1453969483,1453969491,0,448342031,False,Rua Avião Paulistinha,residential,False,153.281,0.0030571309545129087,0.9978952903176878,,"LINESTRING (-45.8624817 -23.2005558, -45.8613897 -23.2015007)",,,,
1453969483,1453969532,0,448342049,False,Rua Avião Bandeirante,residential,False,78.37,0.00297554454009613,0.999281287954442,,"LINESTRING (-45.8624817 -23.2005558, -45.8617754 -23.2002814)",,,,
1453969491,1453969576,0,132113621,False,Rua Avião Aribu,residential,True,85.165,0.0015201807698301396,0.9982147252237895,,"LINESTRING (-45.8613897 -23.2015007, -45.8619612 -23.2020581)",,,,
1453969491,1453969483,0,448342031,False,Rua Avião Paulistinha,residential,True,153.281,0.062013230069522876,,,"LINESTRING (-45.8613897 -23.2015007, -45.8624817 -23.2005558)",,,,
1453969491,1453969497,0,448342031,False,Rua Avião Paulistinha,residential,False,68.03800000000001,0.0035942380390721193,0.9994877068068494,,"LINESTRING (-45.8613897 -23.2015007, -45.8612922 -23.2016283, -45.8610896 -23.2020445)",,,,
1453969497,8866552518,0,670342747,False,Rua Avião Paulistinha,residential,False,18.432,0.005365539175730853,0.9997888572758932,,"LINESTRING (-45.8610896 -23.2020445, -45.8610226 -23.2021984)",,,,
1453969497,1453969491,0,448342031,False,Rua Avião Paulistinha,residential,True,68.03800000000001,0.0015496832461740643,,,"LINESTRING (-45.8610896 -23.2020445, -45.8612922 -23.2016283, -45.8613897 -23.2015007)",,,,
1453969499,1446671015,0,132113622,False,Rua Avião Ipanema,residential,True,87.42,0.003864660905549414,,,"LINESTRING (-45.8606957 -23.2029493, -45.8612975 -23.203508)",,,,
1453969499,8866552518,0,670342747,False,Rua Avião Paulistinha,residential,True,89.932,0.0057537164113226295,0.9989840151740443,,"LINESTRING (-45.8606957 -23.2029493, -45.8610226 -23.2021984)",,,,
1453969499,2024367581,0,132113603,False,Rua Avião Muniz,residential,True,228.537,0.024275843926907594,0.9974367188596496,,"LINESTRING (-45.8606957 -23.2029493, -45.8605713 -23.2028435, -45.8597549 -23.2010985)",,,,
1453969499,1453977242,0,"[132114025, 670342747]",False,"['Rua Hidra', 'Rua Avião Paulistinha']",residential,False,171.05,0.051330943130028166,0.9966298067968706,,"LINESTRING (-45.8606957 -23.2029493, -45.8604379 -23.2039808, -45.8604104 -23.2040221, -45.8603715 -23.2040338, -45.8602287 -23.204006, -45.8601241 -23.2039962, -45.8600597 -23.2040029, -45.859968 -23.204063)",,,,
1453969511,1453969481,0,132113596,False,Rua Avião Alvear,residential,True,175.522,0.019139203652995155,,,"LINESTRING (-45.8614324 -23.1994463, -45.863017 -23.2000549)",,,,
1453969511,1453969533,0,132113612,False,Rua Avião Uirapuru,residential,False,73.652,0.001672253542243425,0.9996275394915167,,"LINESTRING (-45.8614324 -23.1994463, -45.861014 -23.1999856)",,,,
1453969511,1453969544,0,"[132113603, 132113596]",False,"['Rua Avião Muniz', 'Rua Avião Alvear']",residential,False,249.85899999999998,0.034433154020383244,0.9970841829739144,,"LINESTRING (-45.8614324 -23.1994463, -45.8598435 -23.198826, -45.8594474 -23.1993769)",,,,
1453969527,1446671019,0,310603470,True,,residential,False,43.181,0.0012488652413851107,,,"LINESTRING (-45.8633634 -23.2005985, -45.8636959 -23.2003589)",,,,
1453969527,3160449708,0,310603474,True,,residential,False,6.951,0.021521634002933675,0.9996911478634468,,"LINESTRING (-45.8633634 -23.2005985, -45.8634179 -23.2006359)",,,,
1453969529,1453969527,0,310603470,True,,residential,False,13.201,0.022775693779667597,,,"LINESTRING (-45.863259 -23.2006684, -45.8633634 -23.2005985)",,,,
1453969532,1453969565,0,132113608,False,Rua Aviao Regente,residential,False,88.335,0.0012790896728651266,0.9997197775807507,,"LINESTRING (-45.8617754 -23.2002814, -45.8611533 -23.2008329)",,,,
1453969532,1453969533,0,448342049,False,Rua Avião Bandeirante,residential,False,84.483,0.0008788848297742132,0.9998863941018316,,"LINESTRING (-45.8617754 -23.2002814, -45.861014 -23.1999856)",,,,
1453969532,1453969483,0,448342049,False,Rua Avião Bandeirante,residential,True,78.37,0.002759859802091375,,,"LINESTRING (-45.8617754 -23.2002814, -45.8624817 -23.2005558)",,,,
1453969533,1453969511,0,132113612,False,Rua Avião Uirapuru,residential,True,73.652,0.0019510318795420867,,,"LINESTRING (-45.861014 -23.1999856, -45.8614324 -23.1994463)",,,,
1453969533,1453969534,0,448342049,False,Rua Avião Bandeirante,residential,False,30.568,0.0006373274863658944,0.9998560562901054,,"LINESTRING (-45.861014 -23.1999856, -45.8607385 -23.1998786)",,,,
1453969533,1453969532,0,448342049,False,Rua Avião Bandeirante,residential,True,84.483,0.0007446524276511224,,,"LINESTRING (-45.861014 -23.1999856, -45.8617754 -23.2002814)",,,,
1453969534,1453969565,0,132113611,False,Praça Quatorze Bis,residential,True,114.269,0.0005046150972985943,0.9998962728755856,,"LINESTRING (-45.8607385 -23.1998786, -45.8611533 -23.2008329)",,,,
1453969534,8962304383,0,448342049,False,Rua Avião Bandeirante,residential,False,86.292,0.000747864674933398,0.9998409897378485,,"LINESTRING (-45.8607385 -23.1998786, -45.8599591 -23.1995802)",,,,
1453969534,1453969533,0,448342049,False,Rua Avião Bandeirante,residential,True,30.568,0.0007870679568903039,,,"LINESTRING (-45.8607385 -23.1998786, -45.861014 -23.1999856)",,,,
1453969535,8962304382,0,132113607,False,Rua Avião Tangará,residential,False,25.358,0.00013523107024743299,0.999881606213456,,"LINESTRING (-45.8597444 -23.1994979, -45.8598454 -23.1997062)",,,,
1453969535,1453969544,0,448342049,False,Rua Avião Bandeirante,residential,False,33.203,0.002762444622542799,0.9995417011376446,,"LINESTRING (-45.8597444 -23.1994979, -45.8594474 -23.1993769)",,,,
1453969535,8962304383,0,448342049,False,Rua Avião Bandeirante,residential,True,23.775,0.0009703801370347097,0.9999373077819472,,"LINESTRING (-45.8597444 -23.1994979, -45.8599591 -23.1995802)",,,,
1453969544,1453969535,0,448342049,False,Rua Avião Bandeirante,residential,True,33.203,0.0026514183514997213,,,"LINESTRING (-45.8594474 -23.1993769, -45.8597444 -23.1994979)",,,,
1453969544,2024367581,0,132113603,False,Rua Avião Muniz,residential,False,213.607,0.03734719249952226,0.9968331632838416,,"LINESTRING (-45.8594474 -23.1993769, -45.8591732 -23.1997282, -45.8591491 -23.1997836, -45.8591612 -23.1998366, -45.8597549 -23.2010985)",,,,
1453969544,1453969511,0,"[132113603, 132113596]",False,"['Rua Avião Muniz', 'Rua Avião Alvear']",residential,True,249.85899999999998,0.02098421878338116,,,"LINESTRING (-45.8594474 -23.1993769, -45.8598435 -23.198826, -45.8614324 -23.1994463)",,,,
1453969558,1453969560,0,132113607,False,Rua Avião Tangará,residential,False,54.973,0.0017279780513729346,0.9997282032434636,,"LINESTRING (-45.8603998 -23.2008418, -45.8606107 -23.2012966)",,,,
1453969558,8962304382,0,132113607,False,Rua Avião Tangará,residential,True,138.403,0.00232585084851287,0.9996878633557197,,"LINESTRING (-45.8603998 -23.2008418, -45.8598454 -23.1997062)",,,,
1453969558,2024367581,0,132113623,False,Rua Avião Universal,residential,False,71.826,0.006583076349711849,0.999171058316486,,"LINESTRING (-45.8603998 -23.2008418, -45.8597549 -23.2010985)",,,,
1453969560,1453969558,0,132113607,False,Rua Avião Tangará,residential,True,54.973,0.0029245310917042264,,,"LINESTRING (-45.8606107 -23.2012966, -45.8603998 -23.2008418)",,,,
1453969560,1453969565,0,132113608,False,Rua Aviao Regente,residential,True,75.722,0.00204610131495014,0.9996117349148678,,"LINESTRING (-45.8606107 -23.2012966, -45.8611533 -23.2008329)",,,,
1453969560,8866552519,0,132113607,False,Rua Avião Tangará,residential,False,77.702,0.00017271830034803391,0.9997760178027759,,"LINESTRING (-45.8606107 -23.2012966, -45.8606773 -23.2014473, -45.8608773 -23.2019004, -45.8608966 -23.2019441)",,,,
