osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1454006734,-23.2101369,-45.8561957,3,0.003663003663003663,0.049486479219420614,0.07943537829404856,25.150372687392466,,,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,4,0.004884004884004884,0.04712843625226733,0.07943836362710724,35.162306717654296,,,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,3,0.004884004884004884,0.048908351850619126,0.04159828957558534,30.54906166603906,,,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,3,0.007326007326007326,0.04522142745838236,0.020331780779678756,22.1196564071963,,,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,3,0.003663003663003663,0.04556517801550914,0.19340979551983237,24.323679252625457,,,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,3,0.004884004884004884,0.04877268792697505,0.19404968193946678,22.753477147865514,,,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,4,0.004884004884004884,0.04678290760003052,0.07106763349290138,31.38777388602608,,,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,3,0.003663003663003663,0.04682997847060347,0.03704745292060348,29.772272368854622,,,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,3,0.004884004884004884,0.04809380721123974,0.03651213521817049,27.730847500122536,,,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,3,0.004884004884004884,0.04347229911759333,0.010948975701857286,21.06368479242577,,,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,3,0.004884004884004884,0.04226931546767008,0.0064617408050869456,21.10178863475605,,,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,3,0.007326007326007326,0.04520076071061504,0.0151901467532325,26.641553578432063,,,POINT (-45.8496187 -23.2121613)
1454008398,-23.210729,-45.848026,3,0.003663003663003663,0.044778682299904705,0.0037339152773968954,20.998617982140917,,,POINT (-45.848026 -23.210729)
1454008399,-23.2107629,-45.8481288,3,0.004884004884004884,0.04724663021671441,0.006807489014100462,21.294747097476794,,,POINT (-45.8481288 -23.2107629)
1454008400,-23.2108527,-45.8480851,3,0.004884004884004884,0.04713966733627145,0.004147785591462386,20.715800295494567,,,POINT (-45.8480851 -23.2108527)
1454008401,-23.2107849,-45.8479871,3,0.003663003663003663,0.0449900105896012,0.002310539214016971,20.90718415593457,,,POINT (-45.8479871 -23.2107849)
1454008402,-23.2106263,-45.847635,4,0.009768009768009768,0.04840864583905269,0.20062661460854092,29.027803585732258,,,POINT (-45.847635 -23.2106263)
1454008412,-23.2093152,-45.8530138,3,0.007326007326007326,0.048293415297809825,0.19703963124538937,18.23439014730567,,,POINT (-45.8530138 -23.2093152)
1454008413,-23.2112141,-45.8529603,3,0.007326007326007326,0.0454161012650279,0.016927559339974214,24.57871018834134,,,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,3,0.007326007326007326,0.0485333568201752,0.03547949793197145,27.436885347296467,,,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,3,0.007326007326007326,0.047198718458560975,0.01426706664085423,22.664533848015736,,,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,3,0.007326007326007326,0.0482521841833953,0.19113580462768007,22.58428676184776,,,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,3,0.007326007326007326,0.04867367841039101,0.0697652099857426,23.934072092235983,,,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,4,0.009768009768009768,0.0491911293900725,0.06229185219058879,40.16079581274286,,,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,4,0.009768009768009768,0.04924317377640753,0.0764663074297405,39.84079825383501,,,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,4,0.009768009768009768,0.049332210003074764,0.06458142272217922,35.241385448985326,,,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,3,0.007326007326007326,0.04660379999053576,0.018583987111266465,25.49317409874012,,,POINT (-45.8549289 -23.2113075)
1454012726,-23.2106666,-45.8528867,4,0.009768009768009768,0.04730877825048228,0.0351248441382293,37.464767695094004,,,POINT (-45.8528867 -23.2106666)
1454012743,-23.2113665,-45.8505721,4,0.009768009768009768,0.04726921060035343,0.03785791741025528,40.328123905962606,,,POINT (-45.8505721 -23.2113665)
1454012745,-23.2116363,-45.8493341,3,0.007326007326007326,0.046952249954860914,0.007528011762031051,28.386685991216087,,,POINT (-45.8493341 -23.2116363)
1454012747,-23.2117717,-45.8487518,3,0.007326007326007326,0.04670834216288761,0.01763606566789045,21.60424150172926,,,POINT (-45.8487518 -23.2117717)
