osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42455932,40.7520288,-73.9676741,traffic_signals,4,0.005305039787798408,0.05471105626409451,0.008267416109892135,7.154240152111532e-05,,POINT (-73.9676741 40.7520288)
42455934,40.7538651,-73.9661361,traffic_signals,4,0.002652519893899204,0.05049536823178863,0.0,-5.2544122807895e-05,,POINT (-73.9661361 40.7538651)
42456543,40.7377054,-73.9880935,traffic_signals,4,0.005305039787798408,0.04647756113893549,0.03330173310200598,0.0005728337917886432,,POINT (-73.9880935 40.7377054)
42456555,40.7414386,-73.9853785,traffic_signals,4,0.005305039787798408,0.05469842286132417,0.03865444400721096,0.0007615173413217186,,POINT (-73.9853785 40.7414386)
42456568,40.7451552,-73.9826672,traffic_signals,4,0.005305039787798408,0.06161813143278624,0.07330480926814305,0.0017319865741067377,,POINT (-73.9826672 40.7451552)
42456598,40.762252,-73.9701729,traffic_signals,4,0.003978779840848806,0.039431911542244125,0.004183395981374532,-0.0007780940127675957,,POINT (-73.9701729 40.762252)
42456611,40.7596534,-73.9720733,traffic_signals,4,0.005305039787798408,0.046648412092314795,0.01885511058570703,-9.775925348840721e-05,,POINT (-73.9720733 40.7596534)
42457421,40.7355308,-74.0033399,stop,4,0.003978779840848806,0.029711594189076162,0.001549798448410895,-0.0008927193914644409,,POINT (-74.0033399 40.7355308)
42457476,40.7553471,-73.9754421,traffic_signals,4,0.005305039787798408,0.06111997160181678,0.05978564569584393,0.0021795569254905393,,POINT (-73.9754421 40.7553471)
42457728,40.7342533,-74.0029703,traffic_signals,4,0.003978779840848806,0.028845669338136207,0.00512318541924257,-0.0010720708888306348,,POINT (-74.0029703 40.7342533)
42457925,40.7389315,-73.9731277,,3,0.003978779840848806,0.04127080026797861,0.037222284023760766,0.0005245558365237757,,POINT (-73.9731277 40.7389315)
42457940,40.7399483,-73.9727291,,3,0.003978779840848806,0.041299582136009975,0.015937081314222622,0.0017723140015749685,,POINT (-73.9727291 40.7399483)
42458333,40.7483294,-73.9803101,traffic_signals,4,0.005305039787798408,0.06476277315358822,0.016239108636589845,0.0007397200778317912,,POINT (-73.9803101 40.7483294)
42459098,40.7571447,-73.9739026,traffic_signals,4,0.005305039787798408,0.056070846600467385,0.039431637571708776,0.0005567271592102968,,POINT (-73.9739026 40.7571447)
42459636,40.7496684,-73.9697413,,1,0.002652519893899204,0.05209220860682624,0.0,-0.00029166415134881815,,POINT (-73.9697413 40.7496684)
62915549,40.7619695,-74.0010367,traffic_signals,4,0.00663129973474801,0.04612461282626881,0.006533921111016649,-0.000289032650284923,,POINT (-74.0010367 40.7619695)
100522479,40.7509394,-73.9785484,,3,0.005305039787798408,0.07187639423630258,0.14750670429805124,0.015526273765646284,,POINT (-73.9785484 40.7509394)
100522728,40.7552761,-73.9752669,traffic_signals,4,0.005305039787798408,0.06355230815724588,0.07472584398978734,0.0009898323830194154,,POINT (-73.9752669 40.7552761)
100522741,40.7546355,-73.9757004,traffic_signals,4,0.005305039787798408,0.0660386497364858,0.08429678680246686,0.0031424503580220965,,POINT (-73.9757004 40.7546355)
247081705,40.7591233,-74.0035272,traffic_signals,3,0.002652519893899204,0.04064219919110289,0.0,-0.0006622564496753817,,POINT (-74.0035272 40.7591233)
247085867,40.7612999,-74.0019433,,3,0.003978779840848806,0.04228237587590369,0.0012875113163614332,-0.0005159462055446262,,POINT (-74.0019433 40.7612999)
248708582,40.7487771,-73.9697356,traffic_signals,5,0.007957559681697613,0.06233154195371666,0.05663309785039361,0.008698054167350998,,POINT (-73.9697356 40.7487771)
248708583,40.7521178,-73.9672012,,3,0.003978779840848806,0.05181116286193669,0.0027962398451860312,0.0022747560671351856,,POINT (-73.9672012 40.7521178)
358447541,40.7488385,-74.0009811,,3,0.003978779840848806,0.04644111291428073,0.0014547620622105681,-4.689048058753691e-05,,POINT (-74.0009811 40.7488385)
358448394,40.7510669,-73.9980331,,3,0.003978779840848806,0.05639120058834499,0.022808337682349113,0.0004516022471044218,,POINT (-73.9980331 40.7510669)
370912817,40.740672,-73.9729042,,3,0.003978779840848806,0.05246138415874233,0.006531117127712307,0.001631299148264286,,POINT (-73.9729042 40.740672)
370913758,40.7373672,-73.9743448,motorway_junction,3,0.002652519893899204,0.0,0.0,-1.3246748410546933e-05,8,POINT (-73.9743448 40.7373672)
370913779,40.7398486,-73.9728993,,3,0.003978779840848806,0.03964087185889014,0.035545356360064,0.004564175382945633,,POINT (-73.9728993 40.7398486)
370914027,40.7441761,-73.9713587,motorway_junction,3,0.003978779840848806,0.03813070289286493,0.035536549853112144,0.006072389413652538,9,POINT (-73.9713587 40.7441761)
370915061,40.7467601,-73.9690646,,3,0.002652519893899204,0.055596854227713564,0.0,0.0006481655107485955,,POINT (-73.9690646 40.7467601)
387184869,40.7362172,-73.9790127,traffic_signals,4,0.005305039787798408,0.04839566261334266,0.028007741299517306,0.0030834152985412004,,POINT (-73.9790127 40.7362172)
390519635,40.7375427,-73.9840861,traffic_signals,4,0.007957559681697613,0.05064798730057185,0.03533585241020976,0.0003797635073943588,,POINT (-73.9840861 40.7375427)
406048768,40.7438669,-73.9716376,traffic_signals,3,0.00663129973474801,0.057818070931114116,0.02653999234103569,0.0005558136468192912,,POINT (-73.9716376 40.7438669)
427804166,40.7587091,-73.998635,,3,0.003978779840848806,0.05371107866409925,0.0008359815742098202,9.539713423931745e-05,,POINT (-73.998635 40.7587091)
427804196,40.7581469,-73.9978539,,3,0.003978779840848806,0.05330347358343262,0.004268877911956004,0.00047763504241269506,,POINT (-73.9978539 40.7581469)
427804205,40.7583801,-73.9977827,motorway_junction,3,0.003978779840848806,0.05171689904769112,0.005608879172373773,0.0009453908250822296,,POINT (-73.9977827 40.7583801)
427804211,40.7583819,-73.9984041,,3,0.003978779840848806,0.05367386025787943,0.009013594687874008,0.0002017076422407889,,POINT (-73.9984041 40.7583819)
427840965,40.7562704,-73.9949687,,3,0.003978779840848806,0.0545807918444181,0.027452634275217703,0.0014982564902676905,,POINT (-73.9949687 40.7562704)
427840967,40.7560047,-73.995113,,3,0.003978779840848806,0.05779926065996939,0.02746144078216956,0.0016461927783248194,,POINT (-73.995113 40.7560047)
427840984,40.7545575,-73.9978498,,3,0.003978779840848806,0.05544093538885346,0.019259090600601082,0.0015088964371463706,,POINT (-73.9978498 40.7545575)
427840998,40.7522044,-73.9993742,traffic_signals,4,0.005305039787798408,0.05683771173432965,0.022114904024314666,0.0012312630060511921,,POINT (-73.9993742 40.7522044)
427841011,40.757564,-73.9967634,motorway_junction,4,0.005305039787798408,0.049118185638258476,0.012477828991430696,0.00037789784329727167,,POINT (-73.9967634 40.757564)
427841023,40.7566236,-73.9951455,,3,0.005305039787798408,0.05173195820152316,0.021287770963950122,0.000511858044976242,,POINT (-73.9951455 40.7566236)
427841034,40.7559056,-73.9953727,motorway_junction,3,0.003978779840848806,0.049138563809592285,0.007511862847815788,0.00028945444110741093,,POINT (-73.9953727 40.7559056)
427841050,40.7546452,-73.9979154,motorway_junction,3,0.003978779840848806,0.046802022511480745,0.004558844406587268,0.00031608230631684523,,POINT (-73.9979154 40.7546452)
427841052,40.7543851,-73.9982439,,3,0.003978779840848806,0.04641381423906496,0.011167081355294027,0.0013129858620676473,,POINT (-73.9982439 40.7543851)
427841062,40.7522417,-73.9994638,traffic_signals,4,0.005305039787798408,0.054459491900860114,0.01652571411329482,0.0014240415894931594,,POINT (-73.9994638 40.7522417)
