u,v,key,osmid,oneway,lanes,name,highway,reversed,length,ebc,vulnerability,geometry,maxspeed,bridge,ref,junction
5327749486,5327749445,0,551694072,False,,,residential,True,140.353,0.0016764933595378477,,"LINESTRING (-45.8375774 -23.2115686, -45.8376706 -23.2114854, -45.8377256 -23.2114572, -45.8378544 -23.2114231, -45.8379402 -23.2114003, -45.8380267 -23.2113621, -45.8385375 -23.2110473, -45.8387491 -23.2109317)",,,,
5327749494,1454067970,0,551694073,False,,Rua Brejauveira,residential,True,148.67200000000003,0.0016764933595378477,,"LINESTRING (-45.8360117 -23.2134144, -45.8361239 -23.2134589, -45.8362333 -23.2134908, -45.8364163 -23.2135171, -45.8366393 -23.2134908, -45.836868 -23.2134173, -45.8370566 -23.2133279, -45.8371811 -23.2132793, -45.837389 -23.2132189)",,,,
5327749507,1454067981,0,551694075,False,,,residential,True,232.4,0.0016764933595378477,,"LINESTRING (-45.8349869 -23.2175527, -45.8350269 -23.2174476, -45.8350904 -23.2173596, -45.8351927 -23.2172795, -45.8353242 -23.2172111, -45.8354632 -23.2171266, -45.8355135 -23.2170921, -45.8354443 -23.2169852, -45.8353985 -23.2168433, -45.835374 -23.2166872, -45.8353794 -23.2164013, -45.8354028 -23.2162312, -45.8354571 -23.2160297, -45.8355624 -23.2157407)",,,,
5327789960,1454067981,0,551698748,False,,,residential,False,91.441,0.0016764933595378477,,"LINESTRING (-45.8362732 -23.2161924, -45.8362088 -23.2161351, -45.836182 -23.2161018, -45.8361579 -23.2160482, -45.8361347 -23.2160183, -45.8360781 -23.2159687, -45.8359721 -23.2158904, -45.8359004 -23.2158491, -45.8356905 -23.2157758, -45.8355624 -23.2157407)",,,,
5327789969,3179135172,0,312091257,False,,Rua Hilário Santana,residential,False,230.18200000000002,0.08187108836480037,,"LINESTRING (-45.8474371 -23.2145198, -45.8474443 -23.2144307, -45.8477925 -23.212476)",,,,
5327789969,5333797555,0,"[312091257, 132120441]",False,,Rua Hilário Santana,residential,True,43.745999999999995,0.07260520139188227,0.9770251768444635,"LINESTRING (-45.8474371 -23.2145198, -45.8474194 -23.2147369, -45.8474444 -23.2149111)",,,,
5327789969,7808796943,0,551698749,False,,,residential,False,267.185,0.007200136978143054,0.9974088036775386,"LINESTRING (-45.8474371 -23.2145198, -45.8472235 -23.214489, -45.8470744 -23.214489, -45.8469413 -23.214488, -45.8467973 -23.2145027, -45.8465887 -23.2145356, -45.8462728 -23.2145904, -45.8455632 -23.2146817, -45.8454873 -23.2146598, -45.8454484 -23.2146252, -45.8453686 -23.2143985, -45.8453149 -23.2141627, -45.8453176 -23.2141292, -45.8453257 -23.2141027)",,,,
5333797419,7812391870,0,552444318,True,,Avenida Domingos Maldonado Campoy,residential,False,29.024,0.015474380871044616,0.998948954953464,"LINESTRING (-45.8515306 -23.2162735, -45.8514779 -23.2163333, -45.8513687 -23.2164876)",,,,
5333797419,5333797550,0,552444321,True,,,residential,False,9.102,0.005340360907629087,0.9996882637627479,"LINESTRING (-45.8515306 -23.2162735, -45.8515061 -23.2162623, -45.8514873 -23.2162447, -45.8514685 -23.2162177)",,,,roundabout
5333797527,1454044963,0,312071903,True,,Avenida dos Astronautas,secondary,False,127.095,0.05959732411721618,,"LINESTRING (-45.8554647 -23.2162877, -45.8560278 -23.2156297, -45.8561979 -23.2153668)",60,,,
5333797537,5333797527,0,552444319,True,,Avenida Domingos Maldonado Campoy,residential,False,400.561,0.018887353899063625,,"LINESTRING (-45.8516113 -23.2161464, -45.8519065 -23.2161939, -45.8525106 -23.2162768, -45.852581 -23.216275, -45.8526464 -23.216263, -45.8530207 -23.216123, -45.8530905 -23.2161036, -45.8531772 -23.2160901, -45.8532868 -23.2160817, -45.8536883 -23.2161284, -45.8548482 -23.2162655, -45.8552513 -23.216315, -45.8553179 -23.2163138, -45.855379 -23.2163065, -45.8554647 -23.2162877)",,,,
5333797537,1454021656,0,552444321,True,,,residential,False,11.199,0.0031952349756530565,,"LINESTRING (-45.8516113 -23.2161464, -45.8516277 -23.2161666, -45.851636 -23.2161906, -45.8516353 -23.2162157, -45.8516256 -23.2162393)",,,,roundabout
5333797538,7812611868,0,837092158,False,,Rua Jacomo Bertti,residential,False,68.715,0.0016764933595378477,0.9969885300100306,"LINESTRING (-45.8518915 -23.2153578, -45.8516095 -23.2159188)",,,,
5333797539,7812611868,0,552444320,True,,Rua Jacomo Bertti,residential,False,26.892,0.0033172532904532192,0.9997891808491817,"LINESTRING (-45.8515113 -23.2161368, -45.8515115 -23.2160811, -45.8515411 -23.2160182, -45.8516095 -23.2159188)",,,,
5333797539,5333797540,0,552444321,True,,,residential,False,8.206,0.018705779869892664,0.9998052676669222,"LINESTRING (-45.8515113 -23.2161368, -45.8515361 -23.2161274, -45.8515628 -23.2161259, -45.8515886 -23.2161323)",,,,roundabout
5333797540,5333797537,0,552444321,True,,,residential,False,2.8,0.02206769994612398,,"LINESTRING (-45.8515886 -23.2161323, -45.8516113 -23.2161464)",,,,roundabout
5333797550,5333797539,0,552444321,True,,,residential,False,10.397,0.022008144231753186,,"LINESTRING (-45.8514685 -23.2162177, -45.8514723 -23.2161982, -45.8514777 -23.2161741, -45.8514911 -23.2161529, -45.8515113 -23.2161368)",,,,roundabout
5333797555,1454021591,0,132120441,False,,Rua Hilário Santana,residential,True,271.576,0.07145804843862781,,"LINESTRING (-45.8474444 -23.2149111, -45.8477721 -23.2173348)",,,,
5333797555,5333797556,0,552444322,False,,,residential,False,65.025,0.0016616044309451493,0.9964935802871951,"LINESTRING (-45.8474444 -23.2149111, -45.8468125 -23.2149798)",,,,
5333797555,5327789969,0,"[132120441, 312091257]",False,,Rua Hilário Santana,residential,False,43.745999999999995,0.08041817708296285,,"LINESTRING (-45.8474444 -23.2149111, -45.8474194 -23.2147369, -45.8474371 -23.2145198)",,,,
5333797556,5333797555,0,552444322,False,,,residential,True,65.025,0.0016764933595378477,,"LINESTRING (-45.8468125 -23.2149798, -45.8474444 -23.2149111)",,,,
5355099049,5327748855,0,"[551694052, 551694053]",False,,,residential,"[False, True]",76.636,0.001276973775633772,,"LINESTRING (-45.8469062 -23.2125343, -45.8469185 -23.2124281, -45.8469559 -23.2121491, -45.8469779 -23.2120878, -45.8470285 -23.2119604, -45.8470656 -23.2118652)",,,,
5355099049,5327748868,0,551694053,False,,,residential,True,50.716,0.00039951958390407557,,"LINESTRING (-45.8469062 -23.2125343, -45.8469994 -23.2125447, -45.8471087 -23.2125638, -45.8473031 -23.2125928, -45.8473936 -23.2126168)",,,,
5355099049,5355099061,0,554948542,False,,,residential,False,140.8,2.3822285748317552e-05,0.9999205791071598,"LINESTRING (-45.8469062 -23.2125343, -45.8468015 -23.2125164, -45.8466607 -23.2124868, -45.8465233 -23.2124615, -45.8463798 -23.2124437, -45.846312 -23.2124412, -45.8462262 -23.2124406, -45.8461504 -23.2124381, -45.8460628 -23.2124382, -45.845856 -23.2124402, -45.845538 -23.2124417)",,,,
5355099061,3179135184,0,551718249,False,,,residential,False,61.771,0.00207616183272785,,"LINESTRING (-45.845538 -23.2124417, -45.8454493 -23.2126901, -45.8454141 -23.2129055, -45.8454223 -23.2129814)",,,,
5355099061,5327748855,0,"[551718249, 551694051]",False,,,residential,"[False, True]",230.898,0.0035846584479780836,,"LINESTRING (-45.845538 -23.2124417, -45.8455585 -23.2123568, -45.8456703 -23.2120382, -45.8457696 -23.2118557, -45.8458467 -23.2117485, -45.8459211 -23.2116826, -45.8467201 -23.2115686, -45.8467828 -23.2115547, -45.8468203 -23.2115528, -45.8468488 -23.2115642, -45.8469015 -23.2116357, -45.8469719 -23.2117534, -45.8470656 -23.2118652)",,,,
5355099061,5355099049,0,554948542,False,,,residential,True,140.8,2.3822285748317552e-05,,"LINESTRING (-45.845538 -23.2124417, -45.845856 -23.2124402, -45.8460628 -23.2124382, -45.8461504 -23.2124381, -45.8462262 -23.2124406, -45.846312 -23.2124412, -45.8463798 -23.2124437, -45.8465233 -23.2124615, -45.8466607 -23.2124868, -45.8468015 -23.2125164, -45.8469062 -23.2125343)",,,,
5355099062,5355099068,0,554948543,False,,,residential,False,64.509,0.0016764933595378477,0.9964216673715656,"LINESTRING (-45.853314 -23.2088956, -45.8534816 -23.2089956, -45.8535037 -23.2090218, -45.8535064 -23.2090498, -45.853489 -23.2090973, -45.8534165 -23.209178, -45.8533669 -23.2092569, -45.8533508 -23.209345)",,,,
5355099068,1454008412,0,132122679,False,,Avenida Lívio Veneziani,residential,False,34.599,0.08904242607187432,,"LINESTRING (-45.8533508 -23.209345, -45.8530138 -23.2093152)",,,,
5355099068,1454006745,0,132122679,False,,Avenida Lívio Veneziani,residential,True,231.33200000000002,0.11844037293969058,,"LINESTRING (-45.8533508 -23.209345, -45.8535376 -23.2093766, -45.8540359 -23.2094657, -45.8542138 -23.209504, -45.8543587 -23.2095509, -45.8545102 -23.2096026, -45.8549005 -23.2097678, -45.8551593 -23.2098689, -45.855503 -23.2099582)",,,,
5355099068,5355099062,0,554948543,False,,,residential,True,64.50899999999999,0.0016616044309451493,,"LINESTRING (-45.8533508 -23.209345, -45.8533669 -23.2092569, -45.8534165 -23.209178, -45.853489 -23.2090973, -45.8535064 -23.2090498, -45.8535037 -23.2090218, -45.8534816 -23.2089956, -45.853314 -23.2088956)",,,,
5355173586,5355174480,0,554956585,False,,,residential,True,35.071,0.0004619538244694568,0.9996534415613261,"LINESTRING (-45.8472937 -23.2240364, -45.8476129 -23.2241523)",,,,
5355173586,5355174635,0,554956589,True,,,residential,False,37.645,0.0020173789246506774,0.9998633096198051,"LINESTRING (-45.8472937 -23.2240364, -45.8471891 -23.2240019, -45.8471087 -23.2239896, -45.8470014 -23.2239921, -45.8469343 -23.2240044)",,,,
5355173595,5355174463,0,554956585,False,,,residential,False,278.798,0.0013560410764269992,0.9996319805112955,"LINESTRING (-45.8511928 -23.2253568, -45.8507404 -23.2251653, -45.8505829 -23.2251501, -45.8504266 -23.2251727, -45.8502318 -23.2251787, -45.8500457 -23.2251259, -45.8487741 -23.2246113, -45.8486509 -23.2245615)",,,,
5355173595,5355174421,0,"[554956585, 554956603]",False,,,residential,"[False, True]",225.82600000000002,0.002917932225597046,0.9996141414641921,"LINESTRING (-45.8511928 -23.2253568, -45.8513171 -23.2254094, -45.8517221 -23.2255868, -45.8517784 -23.2255326, -45.8523534 -23.2242957, -45.8523846 -23.2242287)",,,,
5355173595,5355174594,0,554956600,False,,,residential,False,42.194,5.608163103249758e-05,0.9998431392343224,"LINESTRING (-45.8511928 -23.2253568, -45.8512331 -23.2252737, -45.8513295 -23.2250749, -45.8513609 -23.2250102)",,,,
5355173610,8166476405,0,1008229883,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,False,41.568,0.02188473984078784,0.9982553608467024,"LINESTRING (-45.8480662 -23.2222842, -45.84784 -23.2225949)",,,,
5355173610,1454139110,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,True,345.413,0.0477041272110059,,"LINESTRING (-45.8480662 -23.2222842, -45.8485667 -23.221681, -45.8490211 -23.2211698, -45.8495803 -23.2206435, -45.850275 -23.2199371)",,,,
5355173610,5355173611,0,877741428,True,,,residential,False,29.109,0.02394447422230151,0.9981324646284215,"LINESTRING (-45.8480662 -23.2222842, -45.8481105 -23.2224158, -45.8481272 -23.2224423, -45.848195 -23.2225119)",,,,
5355173611,7227933707,0,554956586,False,,,residential,True,134.913,0.022399896770094976,0.9956652626423755,"LINESTRING (-45.848195 -23.2225119, -45.8494031 -23.2230013)",,,,
5355173611,8166476405,0,877741427,True,,,residential,False,39.507,0.025011670084030282,0.9998628593879876,"LINESTRING (-45.848195 -23.2225119, -45.8480883 -23.222491, -45.848026 -23.2224959, -45.8479495 -23.2225341, -45.84784 -23.2225949)",,,,
5355173619,7227933707,0,554956586,False,,,residential,False,198.305,0.010612246923663755,0.9981657408348331,"LINESTRING (-45.8511759 -23.2237268, -45.8494031 -23.2230013)",,,,
5355173619,5355174601,0,554956586,False,,,residential,True,75.351,0.005116133643023093,0.9997736947980808,"LINESTRING (-45.8511759 -23.2237268, -45.851766 -23.2239683, -45.8518495 -23.2240025)",,,,
5355173619,5355174599,0,554956606,False,,,residential,False,161.253,0.0037932027077997896,0.9997781971162691,"LINESTRING (-45.8511759 -23.2237268, -45.8512017 -23.2236766, -45.8512849 -23.2235533, -45.8516094 -23.2233142, -45.8516496 -23.2232526, -45.8517677 -23.2230061, -45.8517945 -23.2229789, -45.8518286 -23.2229599, -45.8518672 -23.2229506, -45.8519071 -23.2229519, -45.8522907 -23.2230924)",,,,
5355174421,5355174601,0,554956586,False,,,residential,False,60.186,0.002251241453045992,0.9999104038680542,"LINESTRING (-45.8523846 -23.2242287, -45.8519302 -23.2240366, -45.8518495 -23.2240025)",,,,
5355174421,5355174599,0,554956603,False,,,residential,False,156.94899999999998,0.002249029383655076,0.9999255316571667,"LINESTRING (-45.8523846 -23.2242287, -45.8524187 -23.2241607, -45.8527145 -23.2235706, -45.8527252 -23.2234966, -45.8526582 -23.2232847, -45.8526152 -23.2232428, -45.8522907 -23.2230924)",,,,
5355174421,5355173595,0,"[554956585, 554956603]",False,,,residential,"[False, True]",225.826,0.0028752080905020123,,"LINESTRING (-45.8523846 -23.2242287, -45.8523534 -23.2242957, -45.8517784 -23.2255326, -45.8517221 -23.2255868, -45.8513171 -23.2254094, -45.8511928 -23.2253568)",,,,
5355174463,5355174480,0,554956585,False,,,residential,False,115.41499999999999,0.0007560739738692168,0.9996003742376142,"LINESTRING (-45.8486509 -23.2245615, -45.8485208 -23.2245102, -45.8476129 -23.2241523)",,,,
5355174463,5355174480,1,554956588,False,,,residential,False,204.67299999999997,0.0007560739738692168,,"LINESTRING (-45.8486509 -23.2245615, -45.8486 -23.2246428, -45.8485715 -23.2246987, -45.8485249 -23.2247432, -45.8484652 -23.2247716, -45.8483988 -23.2247808, -45.847519 -23.2247463, -45.8474806 -23.2247376, -45.8474469 -23.2247187, -45.8474209 -23.2246912, -45.8474051 -23.2246579, -45.8474011 -23.2246217, -45.8474091 -23.2245861, -45.8475807 -23.2242262, -45.8476129 -23.2241523)",,,,
5355174463,5355173595,0,554956585,False,,,residential,True,278.798,0.001374942925773728,,"LINESTRING (-45.8486509 -23.2245615, -45.8487741 -23.2246113, -45.8500457 -23.2251259, -45.8502318 -23.2251787, -45.8504266 -23.2251727, -45.8505829 -23.2251501, -45.8507404 -23.2251653, -45.8511928 -23.2253568)",,,,
5355174463,5355174583,0,554972045,False,,,residential,True,65.988,0.0019204023697502346,0.9997446285123659,"LINESTRING (-45.8486509 -23.2245615, -45.8486949 -23.2244755, -45.8488845 -23.2241042, -45.8489253 -23.2240243)",,,,
5355174480,5355173586,0,554956585,False,,,residential,False,35.071,0.0004317080295282904,,"LINESTRING (-45.8476129 -23.2241523, -45.8472937 -23.2240364)",,,,
5355174480,5355174463,0,554956585,False,,,residential,True,115.41499999999999,0.0007786413356361543,,"LINESTRING (-45.8476129 -23.2241523, -45.8485208 -23.2245102, -45.8486509 -23.2245615)",,,,
5355174480,5355174463,1,554956588,False,,,residential,True,204.673,0.0007786413356361543,,"LINESTRING (-45.8476129 -23.2241523, -45.8475807 -23.2242262, -45.8474091 -23.2245861, -45.8474011 -23.2246217, -45.8474051 -23.2246579, -45.8474209 -23.2246912, -45.8474469 -23.2247187, -45.8474806 -23.2247376, -45.847519 -23.2247463, -45.8483988 -23.2247808, -45.8484652 -23.2247716, -45.8485249 -23.2247432, -45.8485715 -23.2246987, -45.8486 -23.2246428, -45.8486509 -23.2245615)",,,,
5355174558,5355174560,0,554956593,False,,,residential,False,48.588,0.006294223662903313,0.9992662643932941,"LINESTRING (-45.8496023 -23.2236913, -45.8491669 -23.2235157)",,,,
5355174558,5355174638,0,554956593,False,,,residential,True,223.838,0.001393206678180762,0.9998759161107328,"LINESTRING (-45.8496023 -23.2236913, -45.8515419 -23.2244737, -45.8516081 -23.2245004)",,,,
5355174558,5355174586,0,554956611,False,,,residential,False,61.782000000000004,0.0032882695094594173,0.9996466135471077,"LINESTRING (-45.8496023 -23.2236913, -45.8495696 -23.223756, -45.8493694 -23.2241525, -45.8493478 -23.2241953)",,,,
5355174560,5355174562,0,554956593,False,,,residential,False,50.032,0.002889827600386853,0.9996664682686187,"LINESTRING (-45.8491669 -23.2235157, -45.8487186 -23.2233348)",,,,
5355174560,5355174558,0,554956593,False,,,residential,True,48.588,0.006220395846981445,,"LINESTRING (-45.8491669 -23.2235157, -45.8496023 -23.2236913)",,,,
5355174560,7227933707,0,554956612,False,,,residential,False,62.084,0.011435888273479841,0.9989053792047927,"LINESTRING (-45.8491669 -23.2235157, -45.8491927 -23.2234572, -45.8493763 -23.2230594, -45.8494031 -23.2230013)",,,,
5355174562,5355174564,0,554956593,False,,,residential,False,102.158,0.00367043285660402,0.9997183349741466,"LINESTRING (-45.8487186 -23.2233348, -45.8477962 -23.2229805)",,,,
5355174562,5355174560,0,554956593,False,,,residential,True,50.032,0.0037217854803168362,,"LINESTRING (-45.8487186 -23.2233348, -45.8491669 -23.2235157)",,,,
5355174562,5355174581,0,554972044,False,,,residential,True,61.653,0.003988843229507878,0.9995792387186363,"LINESTRING (-45.8487186 -23.2233348, -45.8486913 -23.22339, -45.8484959 -23.2237861, -45.8484695 -23.2238398)",,,,
5355174564,5355174562,0,554956593,False,,,residential,True,102.158,0.002823933456415168,,"LINESTRING (-45.8477962 -23.2229805, -45.8487186 -23.2233348)",,,,
5355174564,1454034399,0,1008229880,True,,,residential,False,27.857,0.0052307925731188195,,"LINESTRING (-45.8477962 -23.2229805, -45.8476532 -23.2229507, -45.8475276 -23.2229597)",,,,
5355174581,5355174583,0,554956597,False,,,residential,True,50.894,0.00241041827963391,0.9996778141104535,"LINESTRING (-45.8484695 -23.2238398, -45.8489253 -23.2240243)",,,,
5355174581,8164030949,0,554956597,False,,,residential,False,131.452,0.0001995116431421595,0.9996529613140547,"LINESTRING (-45.8484695 -23.2238398, -45.8473265 -23.2233771, -45.8472932 -23.2233614)",,,,
5355174581,5355174562,0,554972044,False,,,residential,False,61.653,0.005652411581034057,,"LINESTRING (-45.8484695 -23.2238398, -45.8484959 -23.2237861, -45.8486913 -23.22339, -45.8487186 -23.2233348)",,,,
5355174583,5355174581,0,554956597,False,,,residential,False,50.894,0.0024287600216669363,,"LINESTRING (-45.8489253 -23.2240243, -45.8484695 -23.2238398)",,,,
5355174583,5355174586,0,554956597,False,,,residential,True,47.175,0.0012492307386893773,0.9998054998542698,"LINESTRING (-45.8489253 -23.2240243, -45.8493478 -23.2241953)",,,,
5355174583,5355174463,0,554972045,False,,,residential,False,65.988,0.0018792805669704186,,"LINESTRING (-45.8489253 -23.2240243, -45.8488845 -23.2241042, -45.8486949 -23.2244755, -45.8486509 -23.2245615)",,,,
5355174586,5355174583,0,554956597,False,,,residential,False,47.175,0.0012115617493498394,,"LINESTRING (-45.8493478 -23.2241953, -45.8489253 -23.2240243)",,,,
5355174586,5355174594,0,554956597,False,,,residential,True,224.78,0.000587914160363689,0.9999054513180473,"LINESTRING (-45.8493478 -23.2241953, -45.8512888 -23.224981, -45.8513609 -23.2250102)",,,,
5355174586,5355174558,0,554956611,False,,,residential,True,61.782000000000004,0.003336857046433605,,"LINESTRING (-45.8493478 -23.2241953, -45.8493694 -23.2241525, -45.8495696 -23.223756, -45.8496023 -23.2236913)",,,,
5355174594,5355174586,0,554956597,False,,,residential,False,224.78,0.000583943779405634,,"LINESTRING (-45.8513609 -23.2250102, -45.8512888 -23.224981, -45.8493478 -23.2241953)",,,,
5355174594,5355174638,0,554956600,False,,,residential,False,62.06099999999999,0.0011234192920810753,0.9999009489998589,"LINESTRING (-45.8513609 -23.2250102, -45.8513988 -23.224932, -45.8515749 -23.2245687, -45.8516081 -23.2245004)",,,,
5355174594,5355173595,0,554956600,False,,,residential,True,42.194,6.501498818811665e-05,,"LINESTRING (-45.8513609 -23.2250102, -45.8513295 -23.2250749, -45.8512331 -23.2252737, -45.8511928 -23.2253568)",,,,
5355174599,5355174601,0,554956600,False,,,residential,True,110.787,1.240744049391539e-05,0.9999432707908283,"LINESTRING (-45.8522907 -23.2230924, -45.8522628 -23.22315, -45.8518901 -23.2239186, -45.8518495 -23.2240025)",,,,
5355174599,5355174421,0,554956603,False,,,residential,True,156.94899999999998,0.002220435550791108,,"LINESTRING (-45.8522907 -23.2230924, -45.8526152 -23.2232428, -45.8526582 -23.2232847, -45.8527252 -23.2234966, -45.8527145 -23.2235706, -45.8524187 -23.2241607, -45.8523846 -23.2242287)",,,,
5355174599,5355173619,0,554956606,False,,,residential,True,161.25300000000001,0.00383668546925649,,"LINESTRING (-45.8522907 -23.2230924, -45.8519071 -23.2229519, -45.8518672 -23.2229506, -45.8518286 -23.2229599, -45.8517945 -23.2229789, -45.8517677 -23.2230061, -45.8516496 -23.2232526, -45.8516094 -23.2233142, -45.8512849 -23.2235533, -45.8512017 -23.2236766, -45.8511759 -23.2237268)",,,,
5355174601,5355173619,0,554956586,False,,,residential,False,75.351,0.005174505333072422,,"LINESTRING (-45.8518495 -23.2240025, -45.851766 -23.2239683, -45.8511759 -23.2237268)",,,,
5355174601,5355174421,0,554956586,False,,,residential,True,60.186,0.002222222222222231,,"LINESTRING (-45.8518495 -23.2240025, -45.8519302 -23.2240366, -45.8523846 -23.2242287)",,,,
5355174601,5355174599,0,554956600,False,,,residential,False,110.787,1.240744049391539e-05,,"LINESTRING (-45.8518495 -23.2240025, -45.8518901 -23.2239186, -45.8522628 -23.22315, -45.8522907 -23.2230924)",,,,
5355174601,5355174638,0,554956600,False,,,residential,True,60.611,0.0013765594380209262,0.9998361156179489,"LINESTRING (-45.8518495 -23.2240025, -45.851813 -23.2240777, -45.8516404 -23.2244336, -45.8516081 -23.2245004)",,,,
5355174633,5355173586,0,554956587,True,,,residential,False,37.09,0.0020327357909991446,,"LINESTRING (-45.8471194 -23.223753, -45.847135 -23.2238302, -45.8471736 -23.2239003, -45.8472079 -23.2239551, -45.8472937 -23.2240364)",,,,
5355174633,5355174635,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,False,33.753,0.008109106068727294,0.9999068020135036,"LINESTRING (-45.8471194 -23.223753, -45.8470309 -23.2238713, -45.8469343 -23.2240044)",,,,
5355174635,1454034401,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,False,136.716,0.0016616044309451493,,"LINESTRING (-45.8469343 -23.2240044, -45.8468378 -23.2241005, -45.8465239 -23.2243174, -45.8462986 -23.2245196, -45.8459593 -23.2248419)",,,,
5355174635,7227933692,0,554956609,True,,,secondary_link,False,29.192,0.008479769491025522,0.9999293136044447,"LINESTRING (-45.8469343 -23.2240044, -45.8468772 -23.2240054, -45.8468226 -23.22399, -45.8467758 -23.2239598, -45.8467416 -23.2239177, -45.8467233 -23.223868)",,,,
5355174638,5355174558,0,554956593,False,,,residential,False,223.838,0.0014035580285356951,,"LINESTRING (-45.8516081 -23.2245004, -45.8515419 -23.2244737, -45.8496023 -23.2236913)",,,,
5355174638,5355174601,0,554956600,False,,,residential,False,60.611,0.0013910229686538425,,"LINESTRING (-45.8516081 -23.2245004, -45.8516404 -23.2244336, -45.851813 -23.2240777, -45.8518495 -23.2240025)",,,,
5355174638,5355174594,0,554956600,False,,,residential,True,62.06099999999999,0.0011134933396859466,,"LINESTRING (-45.8516081 -23.2245004, -45.8515749 -23.2245687, -45.8513988 -23.224932, -45.8513609 -23.2250102)",,,,
5355324563,8164030949,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,False,43.487,0.011615845790403503,0.999748345789784,"LINESTRING (-45.8474811 -23.2230105, -45.8472932 -23.2233614)",,,,
5355324563,1454034399,0,1008229881,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,True,7.381,0.011515196633116948,,"LINESTRING (-45.8474811 -23.2230105, -45.8475276 -23.2229597)",,,,
5357599328,5357599329,0,555277418,False,,,residential,False,73.371,0.0016764933595378477,0.9964995050115973,"LINESTRING (-45.8563265 -23.2096195, -45.856665 -23.2090376)",,,,
5357599329,1453990681,0,448351880,False,,Rua Saturno,residential,False,6.487,0.008852380488647468,,"LINESTRING (-45.856665 -23.2090376, -45.8567195 -23.2090675)",,,,
5357599329,1453990683,0,448351880,False,,Rua Saturno,residential,True,57.224,0.005726335241717323,,"LINESTRING (-45.856665 -23.2090376, -45.8561702 -23.2087967)",,,,
5357599329,5357599328,0,555277418,False,,,residential,True,73.371,0.0016616044309451493,,"LINESTRING (-45.856665 -23.2090376, -45.8563265 -23.2096195)",,,,
5584602756,5306853117,0,549378962,True,,,residential,False,32.912,0.00038115657197308083,,"LINESTRING (-45.8317438 -23.2253022, -45.8318335 -23.2253502, -45.8319354 -23.225434, -45.8319917 -23.2254882)",,,,
5584602756,5306853120,0,549385787,True,,,secondary,False,323.84499999999997,0.03558453933654934,,"LINESTRING (-45.8317438 -23.2253022, -45.8319566 -23.225179, -45.8323419 -23.2248975, -45.8327864 -23.2244977, -45.8336169 -23.2237629, -45.833756 -23.2236756, -45.8341479 -23.2234174)",,,,
5584602763,5584602756,0,549385787,True,,,secondary,False,38.361000000000004,0.01945387409921982,,"LINESTRING (-45.8314848 -23.225544, -45.8315492 -23.2254439, -45.831627 -23.2253773, -45.8317438 -23.2253022)",,,,
5584602763,6543692317,0,549385791,True,,,residential,False,83.26,0.01634804359478292,0.999810002172458,"LINESTRING (-45.8314848 -23.225544, -45.8314384 -23.2254547, -45.8313775 -23.2253792, -45.8312446 -23.2252425, -45.8309499 -23.2249867)",,,,
6193276640,1453950288,0,661556076,True,,Rua Marginal B,residential,False,212.567,0.00734245150226926,,"LINESTRING (-45.8660153 -23.1941804, -45.8660142 -23.1940025, -45.8661628 -23.1933512, -45.8661744 -23.1932317, -45.866143 -23.1931421, -45.8660536 -23.1930201, -45.865936 -23.1929079, -45.865767 -23.1927996, -45.8656358 -23.1927329, -45.8654099 -23.1926486)",,,,
6193276640,1453955946,0,"[472739640, 772037050]",True,"['1', '2']",,motorway_link,False,263.871,0.001664582216663689,,"LINESTRING (-45.8660153 -23.1941804, -45.8662308 -23.193806, -45.8663149 -23.1935591, -45.866338 -23.1933834, -45.8663232 -23.1932253, -45.8662879 -23.193095, -45.8661746 -23.1929066, -45.8660819 -23.1927996, -45.8659765 -23.1926942, -45.8658196 -23.1925576, -45.8653658 -23.1922356)",60,,,
6206829294,6206829295,0,663053036,True,,,primary_link,False,55.41400000000001,2.3822285748317552e-05,0.9999621805272189,"LINESTRING (-45.8540422 -23.1960733, -45.8539376 -23.1961608, -45.8538719 -23.1961916, -45.8537981 -23.1961879, -45.8537351 -23.1961583, -45.8536868 -23.1961078, -45.8536385 -23.1960178)",,,,
6206829294,7041084011,0,663053039,True,,Via Cambuí,primary,False,168.82600000000002,0.008337800011911143,0.9995722440404212,"LINESTRING (-45.8540422 -23.1960733, -45.8539858 -23.1962557, -45.8533555 -23.1974514)",,,,
6206829295,7041083990,0,130676890,True,,Via Cambuí,primary,False,114.966,0.006637484366624978,0.9998172513377367,"LINESTRING (-45.8536385 -23.1960178, -45.8539403 -23.1950218)",,,,
