u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel,width,access,junction,est_width
25870742,1417145836,0,944399652,True,3,Avenida do Estado,primary,50,False,93.706,"LINESTRING (-46.6112995 -23.5634708, -46.6117112 -23.5627173)",,,,,,,
25870742,445062313,0,37918181,True,2,Praça Alberto Lion,secondary,,False,45.376999999999995,"LINESTRING (-46.6112995 -23.5634708, -46.6112045 -23.5634138, -46.6110011 -23.5633123, -46.6109307 -23.5632471)",,,,,,,
25870836,25871670,0,"[945278714, 183489035, 945273863]",True,"['3', '2']",Avenida do Estado,trunk,50,False,2025.182,"LINESTRING (-46.6113811 -23.5635176, -46.6119298 -23.562539, -46.6121967 -23.5620376, -46.6124757 -23.5615199, -46.6127881 -23.5609618, -46.6129826 -23.5606324, -46.613169 -23.5603656, -46.6134407 -23.5600187, -46.6136344 -23.5597965, -46.6138159 -23.5596072, -46.6140367 -23.5593932, -46.614258 -23.559199, -46.6145383 -23.55899, -46.6147636 -23.558829, -46.6149822 -23.5586999, -46.6151619 -23.5585991, -46.615296 -23.5585253, -46.6155052 -23.5584208, -46.6157198 -23.5583348, -46.6159987 -23.5582242, -46.6162536 -23.5581356, -46.6167846 -23.5579783, -46.6176215 -23.5577078, -46.6193368 -23.5571546, -46.6206564 -23.5567428, -46.6212724 -23.5565509, -46.6217515 -23.5563849, -46.622204 -23.5562019, -46.6225727 -23.5560213, -46.6229598 -23.5558091, -46.6232804 -23.5556087, -46.6236042 -23.5553763, -46.6239339 -23.5551084, -46.6243109 -23.5547722, -46.6247401 -23.5543148, -46.6251183 -23.553828, -46.6253315 -23.553533, -46.6254173 -23.5534076, -46.6254844 -23.5532981, -46.6255595 -23.5531494, -46.6256104 -23.5530412, -46.6256549 -23.5529021, -46.625684 -23.5527525, -46.6257511 -23.5523785)",BR-050,,,,,,
25870836,25870742,0,"[945571466, 858483060]",True,4,Praça Alberto Lion,trunk_link,50,False,9.811,"LINESTRING (-46.6113811 -23.5635176, -46.6113367 -23.5634923, -46.6112995 -23.5634708)",,,,,,,
25870857,337788952,0,37916661,True,,Rua Conselheiro João Alfredo,residential,40,False,68.163,"LINESTRING (-46.6139407 -23.5593666, -46.6138392 -23.5587607)",,,,,,,
25870857,4617469258,0,183489045,True,3,Avenida do Estado,primary,50,False,111.118,"LINESTRING (-46.6139407 -23.5593666, -46.6142646 -23.5590935, -46.6146131 -23.5588339, -46.6147795 -23.5587305)",,,,,,,
25871539,445043156,0,34436963,True,2,Rua Luís Gama,residential,,False,80.72200000000001,"LINESTRING (-46.6222841 -23.5560493, -46.6223375 -23.5555713, -46.6223676 -23.5553274)",,,,,,,
25871539,396034445,0,1080789231,True,3,Avenida do Estado,primary,50,False,229.75300000000001,"LINESTRING (-46.6222841 -23.5560493, -46.622537 -23.5559345, -46.6225934 -23.5559023, -46.6227531 -23.5558111, -46.6230883 -23.5556203, -46.6235255 -23.5553175, -46.6236597 -23.5552091, -46.62387 -23.5550407, -46.6240972 -23.5548386)",,,,,,,
25871670,25871831,0,15260247,True,2,Rua da Figueira,trunk,,False,52.218999999999994,"LINESTRING (-46.6257511 -23.5523785, -46.6257499 -23.5521893, -46.6257509 -23.552054, -46.6257432 -23.5519744, -46.6257308 -23.5519102)",,,,,,,
25871670,25872025,0,"[923545472, 945278713]",True,2,Avenida do Estado,trunk,50,False,268.772,"LINESTRING (-46.6257511 -23.5523785, -46.6257861 -23.5522728, -46.6258673 -23.5520574, -46.6263177 -23.5509519, -46.6265023 -23.5505521, -46.6266488 -23.5501074)",BR-050,,,,,,
25871831,597282,0,"[1189377203, 183489030]",True,3,Avenida do Estado,trunk,50,False,100.219,"LINESTRING (-46.6257308 -23.5519102, -46.6258392 -23.5516803, -46.6261325 -23.5510876)",,,,,,,
25871831,151239264,0,944826127,True,1,Rua da Figueira,primary,,False,51.848,"LINESTRING (-46.6257308 -23.5519102, -46.6256938 -23.5518235, -46.6255187 -23.5514866)",,,,,,,
25871833,151239264,0,15260284,True,1,Rua da Figueira,primary,,False,88.25999999999999,"LINESTRING (-46.6256216 -23.5522727, -46.6256086 -23.5519887, -46.6255952 -23.5518488, -46.625577 -23.5517392, -46.6255187 -23.5514866)",,,,,,,
25871833,25871831,0,183489030,True,3,Avenida do Estado,trunk,50,False,41.821,"LINESTRING (-46.6256216 -23.5522727, -46.6256778 -23.5520764, -46.6257308 -23.5519102)",,,,,,,
25872025,6595269581,0,"[945278712, 974488538, 186371501]",True,"['4', '3']",Avenida do Estado,trunk,50,False,866.2439999999999,"LINESTRING (-46.6266488 -23.5501074, -46.6268808 -23.5496575, -46.6268953 -23.5496294, -46.6271058 -23.5492196, -46.6274451 -23.5487288, -46.6277288 -23.5482796, -46.6280386 -23.5477637, -46.6282138 -23.5473878, -46.6284581 -23.5467998, -46.6286116 -23.5462412, -46.6287575 -23.5455225, -46.6288187 -23.5451344, -46.6288696 -23.5442792, -46.6288315 -23.5437331, -46.6286944 -23.5430398, -46.62867 -23.5429187, -46.6286381 -23.5427706)",BR-050,,,,,,
25872075,1420146737,0,8375715,True,4,Avenida do Estado,primary,50,False,181.78199999999998,"LINESTRING (-46.6286296 -23.5481997, -46.6284281 -23.5484814, -46.6283289 -23.5486362, -46.6282819 -23.5487543, -46.6282484 -23.5488821, -46.6282296 -23.5490273, -46.6282263 -23.5491593, -46.6282383 -23.5497422)",,,,,,,
25872075,4902214144,0,"[1031685924, 945561098, 945561099, 945561100, 945561101, 333520062]",True,"['1', '2', '3']",Avenida do Estado,trunk,50,False,649.536,"LINESTRING (-46.6286296 -23.5481997, -46.6284429 -23.5483818, -46.6283208 -23.548517, -46.6282149 -23.5486559, -46.6279931 -23.5489777, -46.6275628 -23.5496502, -46.6273673 -23.5499944, -46.6272893 -23.5501333, -46.6270733 -23.5505515, -46.6269196 -23.550886, -46.6266321 -23.5515787, -46.6264567 -23.5520841, -46.6263682 -23.5523466, -46.6262837 -23.5525544, -46.6262133 -23.5526816, -46.6259873 -23.5530006, -46.6257161 -23.5533456)",BR-050,,,,,,
25872212,25872075,0,"[909387488, 909387494]",True,"['4', '5']",Avenida do Estado,trunk,50,False,278.49199999999996,"LINESTRING (-46.6301486 -23.5461204, -46.6296407 -23.5468368, -46.6291596 -23.547551, -46.6288493 -23.5479469, -46.6286296 -23.5481997)",BR-050,,,,,,
25872232,25872212,0,909387495,True,3,Avenida do Estado,trunk,50,False,196.38,"LINESTRING (-46.6297656 -23.5444987, -46.6301094 -23.544975, -46.630165 -23.5450763, -46.6302077 -23.5451656, -46.630243 -23.5452747, -46.6302958 -23.5455661, -46.6302695 -23.5457912, -46.6302515 -23.5458776, -46.6301955 -23.5460135, -46.6301486 -23.5461204)",BR-050,,,,,,
25872236,25872212,0,"[909387489, 8375719]",True,"['1', '2']",,trunk_link,50,False,148.005,"LINESTRING (-46.6305184 -23.5448763, -46.6305538 -23.5449621, -46.6305665 -23.5450703, -46.6305403 -23.5452534, -46.6305177 -23.5453328, -46.6304226 -23.5456301, -46.6303358 -23.5458399, -46.6302636 -23.5459689, -46.6301486 -23.5461204)",,,,,,,
25872236,8747316252,0,8579876,True,3,,primary_link,50,False,43.653000000000006,"LINESTRING (-46.6305184 -23.5448763, -46.63073 -23.5449554, -46.6308443 -23.5450004, -46.6309072 -23.5450384)",,,,,,,
25872254,2389060601,0,909387495,True,3,Avenida do Estado,trunk,50,False,35.27,"LINESTRING (-46.6291191 -23.5428224, -46.6292503 -23.5431159)",BR-050,,,,,,
25872264,1420146734,0,8375726,True,2,Parque Dom Pedro II,tertiary,50,False,129.04899999999998,"LINESTRING (-46.6297566 -23.5436253, -46.6300059 -23.5439008, -46.6304801 -23.5444058, -46.6305789 -23.5445076)",,,,,,,
25872264,2389060616,0,72470714,True,1,,trunk_link,,False,31.261000000000003,"LINESTRING (-46.6297566 -23.5436253, -46.629731 -23.5436915, -46.6297095 -23.5437591, -46.6296914 -23.5438986)",,,,,,,
25872274,445042754,0,231245220,True,3,Avenida do Estado,trunk,50,False,29.516,"LINESTRING (-46.6271577 -23.5394006, -46.6270468 -23.5391554)",BR-050,,,,,,
25872274,661212055,0,231245218,True,2,Largo do Pari,secondary,,False,48.04600000000001,"LINESTRING (-46.6271577 -23.5394006, -46.6270913 -23.5394884, -46.6270613 -23.539545, -46.6270233 -23.5396372, -46.6270057 -23.5397375, -46.6269719 -23.5397914)",,,,,,,
25872723,6222710507,0,8580974,True,1,,trunk_link,40,False,105.916,"LINESTRING (-46.6254827 -23.5332714, -46.6255002 -23.5334346, -46.625511 -23.5335237, -46.6255412 -23.5336245, -46.6256102 -23.5337542, -46.62568 -23.5338194, -46.6257463 -23.5338581, -46.6258865 -23.5339165, -46.6259466 -23.5339321, -46.6259938 -23.5339406, -46.6260415 -23.533946)",,,,,,,
25872723,6213473289,0,933998791,True,3,Avenida do Estado,trunk,50,False,84.074,"LINESTRING (-46.6254827 -23.5332714, -46.6254616 -23.5333396, -46.6254348 -23.5334711, -46.6254213 -23.5336476, -46.6254227 -23.5339531, -46.6254267 -23.534022)",BR-050,,,,,,
25872726,25872723,0,933998790,True,4,Avenida do Estado,trunk,50,False,24.86,"LINESTRING (-46.6255492 -23.5330563, -46.6254936 -23.5332367, -46.6254827 -23.5332714)",BR-050,,,,,,
25872749,246650435,0,91924978,True,3,Rua da Cantareira,tertiary,,False,59.73500000000001,"LINESTRING (-46.6259967 -23.5320811, -46.6260236 -23.5321446, -46.6261734 -23.5324981, -46.6262093 -23.5325817)",,,,,,,
25872749,25872726,0,279006651,True,3,Avenida do Estado,trunk,50,False,117.71499999999999,"LINESTRING (-46.6259967 -23.5320811, -46.6259629 -23.5321506, -46.6256538 -23.532786, -46.6255492 -23.5330563)",BR-050,,,,,,
25872763,25872749,0,"[237048504, 8580993, 675926657, 933998793]",True,4,Avenida Cruzeiro do Sul,primary,,False,54.599999999999994,"LINESTRING (-46.6257805 -23.5316319, -46.6258261 -23.5317298, -46.6259519 -23.5319933, -46.6259607 -23.5320115, -46.6259967 -23.5320811)",,yes,,,,,
25872763,3824584734,0,379089474,True,3,Avenida do Estado,trunk,50,False,26.243000000000002,"LINESTRING (-46.6257805 -23.5316319, -46.6258388 -23.5315319, -46.625899 -23.5314224)",BR-050,,,,,,
25872766,1955027468,0,8579021,True,4,Avenida Cruzeiro do Sul,primary,50,False,86.355,"LINESTRING (-46.6252162 -23.5326836, -46.6252736 -23.5324628, -46.6252993 -23.5323639, -46.6254351 -23.5319336)",,,,,,,
25872766,25872763,0,"[675926656, 945239373, 237048447]",True,"['3', '2']",Avenida do Estado,trunk,50,False,130.331,"LINESTRING (-46.6252162 -23.5326836, -46.6254495 -23.5322409, -46.6256697 -23.5318345, -46.6257805 -23.5316319)",BR-050,,,,,,
25875892,3174980838,0,4331479,True,2,,trunk_link,,False,14.021,"LINESTRING (-46.6312713 -23.5287456, -46.6313001 -23.5286223)",,,,,,,
25875892,4230265786,0,423420318,True,2,Avenida Tiradentes,secondary,50,False,18.106,"LINESTRING (-46.6312713 -23.5287456, -46.6312169 -23.5285906)",,,,,,,
25875912,452091602,0,38305958,True,2,Avenida Tiradentes,residential,40,False,206.90300000000002,"LINESTRING (-46.6297992 -23.52485, -46.6297849 -23.5247603, -46.6295302 -23.5230849, -46.6295182 -23.5230072)",,,,,,,
25875912,4063613484,0,"[437879962, 279006654]",True,3,Avenida do Estado,trunk,50,False,93.66499999999999,"LINESTRING (-46.6297992 -23.52485, -46.6302824 -23.5245538, -46.6303896 -23.5244881, -46.6304624 -23.5244435, -46.6304888 -23.5244267, -46.6305615 -23.5243799)",BR-050,,,,,,
25875921,2348891153,0,"[8375876, 935852567]",True,"['1', '3']",Avenida do Estado,trunk,40,False,242.724,"LINESTRING (-46.6343656 -23.5217505, -46.6344067 -23.5217006, -46.6344523 -23.5216496, -46.6345194 -23.5215783, -46.6346066 -23.5214953, -46.6347152 -23.5213981, -46.6348641 -23.5212666, -46.6350485 -23.5211282, -46.6355172 -23.5208042, -46.6360201 -23.5204593, -46.6361207 -23.5203843, -46.636176 -23.5203439)",,,,,,,
25875933,4063613488,0,"[4617485, 935564982]",True,"['4', '3']",Avenida do Estado,trunk,50,False,638.232,"LINESTRING (-46.6364197 -23.5216281, -46.6363064 -23.5216355, -46.6361361 -23.5216527, -46.6358846 -23.5216982, -46.635599 -23.521767, -46.6354314 -23.5218199, -46.6352791 -23.5218838, -46.6351081 -23.5219773, -46.6339092 -23.5227335, -46.632949 -23.5233471, -46.6325508 -23.523607, -46.6322368 -23.523812, -46.6318949 -23.5240413, -46.6316403 -23.5242162, -46.6311858 -23.5245284, -46.6311281 -23.5245649)",BR-050,,,,,,
25875949,25875933,0,8375884,True,2,,trunk_link,,False,112.863,"LINESTRING (-46.6371232 -23.5210108, -46.6371273 -23.5211265, -46.6371023 -23.5212605, -46.6370597 -23.5213491, -46.636989 -23.5214301, -46.6368945 -23.521491, -46.6367262 -23.5215488, -46.6365746 -23.5215869, -46.6364197 -23.5216281)",,,,,,,
25875949,2390104123,0,8375888,True,2,Avenida Presidente Castelo Branco,trunk,,False,90.06700000000001,"LINESTRING (-46.6371232 -23.5210108, -46.6371909 -23.5210643, -46.6373096 -23.521162, -46.6374504 -23.5212801, -46.6375604 -23.5213698, -46.6376086 -23.5214203, -46.6376311 -23.5214579, -46.6376401 -23.5214842, -46.6376509 -23.5215337, -46.6376609 -23.521617)",,,,,,,
25875960,445160785,0,37923515,False,2,Rua David Bigio,tertiary,50,True,50.736,"LINESTRING (-46.636985 -23.5216195, -46.6370843 -23.5220666)",,,,,,,
25875960,25875933,0,934311921,True,4,Avenida do Estado,trunk,50,False,57.644,"LINESTRING (-46.636985 -23.5216195, -46.6364197 -23.5216281)",BR-050,,,,,,
25876402,25908565,0,4331480,True,4,Avenida Santos Dumont,trunk,50,False,279.688,"LINESTRING (-46.6303373 -23.5208216, -46.6303687 -23.5210624, -46.6304599 -23.5215518, -46.6304974 -23.5217486, -46.6305021 -23.5217691, -46.6305645 -23.5220412, -46.6306382 -23.5223978, -46.6306932 -23.5226979, -46.63073 -23.5228983, -46.630771 -23.5231467, -46.6307945 -23.523301)",,,,,,,
25876428,25777997,0,"[596675401, 351495127]",True,"['1', '2']",Praça Bento de Camargo Barros,secondary,50,False,77.483,"LINESTRING (-46.629157 -23.5201771, -46.6291355 -23.5201223, -46.6290832 -23.5200449, -46.6290383 -23.5199981, -46.6289873 -23.5199717, -46.6289015 -23.5199563, -46.6287694 -23.5199465, -46.6286883 -23.519941, -46.628632 -23.5199305, -46.628587 -23.5199114, -46.6285394 -23.5198746)",,,,,,,
25876617,25876402,0,4331480,True,4,Avenida Santos Dumont,trunk,50,False,89.989,"LINESTRING (-46.6302842 -23.5200141, -46.6303043 -23.520498, -46.6303177 -23.5206511, -46.6303373 -23.5208216)",,,,,,,
25876617,1970712857,0,236409036,True,1,,trunk_link,40,False,87.25300000000001,"LINESTRING (-46.6302842 -23.5200141, -46.6303115 -23.5200273, -46.630332 -23.5200452, -46.6303412 -23.5200652, -46.6303529 -23.5201119, -46.630364 -23.5201697, -46.6303801 -23.5202441, -46.6304089 -23.5203431, -46.6304314 -23.5203855, -46.6304599 -23.5204291, -46.6305122 -23.5204753, -46.6305973 -23.5205035, -46.6306785 -23.5205097, -46.6307339 -23.5205095, -46.6307891 -23.5205057)",,,,,,,
25908565,25908745,0,4331531,True,3,Avenida Santos Dumont,secondary,50,False,44.794999999999995,"LINESTRING (-46.6307945 -23.523301, -46.6308448 -23.5233847, -46.6308743 -23.5234363, -46.6308984 -23.5235009, -46.6309202 -23.5235771, -46.6309494 -23.5236755)",,,,,,,
25908565,1203308493,0,"[934422837, 415092143]",True,"['4', '3']",Avenida Santos Dumont,trunk,50,False,96.248,"LINESTRING (-46.6307945 -23.523301, -46.6308272 -23.5235283, -46.6308958 -23.5240412, -46.6309019 -23.5240778, -46.6309112 -23.5241599)",,,,,,,
25908745,4063613483,0,4331531,True,3,Avenida Santos Dumont,secondary,50,False,44.182,"LINESTRING (-46.6309494 -23.5236755, -46.6310218 -23.523961, -46.6310317 -23.524001, -46.6310476 -23.5240625)",,,,,,,
25908745,4063613482,0,104288843,True,1,,trunk_link,,False,45.48500000000001,"LINESTRING (-46.6309494 -23.5236755, -46.6309943 -23.5237535, -46.6310392 -23.5238212, -46.6310761 -23.5238667, -46.6311227 -23.5238974, -46.6311606 -23.5239131, -46.6312042 -23.5239232, -46.6312619 -23.5239251)",,,,,,,
25927014,461875493,0,"[8140930, 312292779]",True,3,Avenida Santos Dumont,secondary,50,False,66.789,"LINESTRING (-46.6312275 -23.5254031, -46.6312749 -23.5257684, -46.6312968 -23.5258937, -46.6313195 -23.5259975)",,,,,,,
25927014,9167694196,0,804468955,False,,Rua Francisco Borges,residential,30,True,134.989,"LINESTRING (-46.6312275 -23.5254031, -46.6322984 -23.5250789, -46.6323133 -23.5250714, -46.632326 -23.5250613, -46.632391 -23.5249987, -46.6324248 -23.5249444)",,,,,,,
25927015,2391261453,0,929005448,True,6,Avenida Santos Dumont,trunk,50,False,18.328,"LINESTRING (-46.6313508 -23.5266085, -46.6313775 -23.5267715)",,,,,,,
25927018,4130767750,0,8140928,True,3,Avenida Santos Dumont,trunk,50,False,71.694,"LINESTRING (-46.6310338 -23.5264105, -46.6310195 -23.5263348, -46.6309492 -23.525937, -46.6309263 -23.5257734)",,,,,,,
25927018,4063613486,0,"[4331532, 1031194125]",True,3,Avenida Santos Dumont,secondary,50,False,179.38500000000002,"LINESTRING (-46.6310338 -23.5264105, -46.63096 -23.5263531, -46.6309165 -23.5263161, -46.6308886 -23.5262819, -46.6308689 -23.5262294, -46.630847 -23.5261239, -46.6308138 -23.5259538, -46.6307754 -23.5257174, -46.6307004 -23.5252023, -46.6306712 -23.5250196, -46.6306486 -23.5248727)",,,,,,,
25927315,2587277917,0,38881350,True,2,Rua Salvador Leme,tertiary,40,False,47.82,"LINESTRING (-46.6314845 -23.5275121, -46.6316177 -23.5274747, -46.631933 -23.5273862)",,,,,,,
25927315,6188377714,0,415092142,True,6,Avenida Santos Dumont,trunk,50,False,69.872,"LINESTRING (-46.6314845 -23.5275121, -46.6315236 -23.5279297, -46.6315383 -23.5281385)",,,,,,,
25927318,25927018,0,415092140,True,6,Avenida Santos Dumont,trunk,,False,171.181,"LINESTRING (-46.6312772 -23.5279337, -46.6310673 -23.5266288, -46.6310338 -23.5264105)",,,,,,,
25928248,246650444,0,230636459,True,4,Avenida Tiradentes,secondary,50,False,157.60399999999998,"LINESTRING (-46.6317405 -23.530254, -46.631638 -23.5299149, -46.6314131 -23.529168, -46.6314003 -23.5291267, -46.6313338 -23.5289321, -46.6313203 -23.5288901)",,,,,,,
25928388,60734206,0,"[934316905, 4331475]",True,4,Avenida Tiradentes,secondary,,False,229.372,"LINESTRING (-46.6330324 -23.534495, -46.6327193 -23.5334094, -46.6325679 -23.5328844, -46.6325347 -23.5327822, -46.6324442 -23.5325041)",,,,,,,
25928388,457055005,0,"[656931849, 38584787]",True,2,Rua São Caetano,secondary,50,False,125.36000000000001,"LINESTRING (-46.6330324 -23.534495, -46.6329084 -23.534515, -46.6318189 -23.5346772)",,,,,,,
25928438,2021790380,0,"[191591089, 866553011, 191591092]",True,3,Rua Brigadeiro Tobias,secondary,50,False,60.004,"LINESTRING (-46.6337902 -23.5352466, -46.6338039 -23.5352893, -46.6339209 -23.5356662, -46.6339485 -23.5357663)",,yes,,,,,
25928439,2556256416,0,38584786,True,,Rua Vinte e Cinco de Janeiro,residential,,False,391.557,"LINESTRING (-46.6331286 -23.5352713, -46.631535 -23.5354185, -46.630598 -23.5355033, -46.6297862 -23.5355907, -46.6296645 -23.5356052, -46.6295131 -23.535653, -46.6293311 -23.5357231)",,,,,,,
25928439,25928388,0,191591086,True,4,Avenida Tiradentes,secondary,50,False,86.89500000000001,"LINESTRING (-46.6331286 -23.5352713, -46.6331017 -23.5349845, -46.6330324 -23.534495)",,,,,,,
25928614,25928439,0,191591086,True,4,Avenida Tiradentes,secondary,50,False,11.418,"LINESTRING (-46.6331395 -23.5353735, -46.6331286 -23.5352713)",,,,,,,
25928755,60685894,0,8579810,True,3,Avenida Prestes Maia,primary,40,False,214.212,"LINESTRING (-46.634182 -23.5414795, -46.6339991 -23.5412465, -46.6339304 -23.5411214, -46.6338936 -23.5410183, -46.6338813 -23.5409191, -46.6338582 -23.5407157, -46.6338252 -23.5404405, -46.6337347 -23.5396351)",,,,,,,
25928755,60685904,0,"[8579812, 522751870]",True,2,Rua Carlos de Sousa Nazaré,residential,40,False,117.929,"LINESTRING (-46.634182 -23.5414795, -46.6339994 -23.5413167, -46.6338564 -23.5411977, -46.6338031 -23.5411673, -46.6332553 -23.540853)",,,,,,,
25928755,4228472161,0,"[49436034, 237876565, 49436030]",True,3,Avenida Prestes Maia,trunk,50,False,516.815,"LINESTRING (-46.634182 -23.5414795, -46.6340392 -23.5410017, -46.6340095 -23.5408561, -46.6338549 -23.539545, -46.6338076 -23.5389196, -46.6336016 -23.537239, -46.6335552 -23.536874)",,,yes,,,,
25928842,60685898,0,"[779584032, 4331470, 48651838]",True,4,"['Avenida Prestes Maia', 'Túnel Papa João Paulo II']",trunk,50,False,636.083,"LINESTRING (-46.6377089 -23.5468886, -46.6376866 -23.5468525, -46.6375872 -23.5467166, -46.6372901 -23.5463106, -46.6370899 -23.5460111, -46.6363483 -23.5448989, -46.6358258 -23.5441204, -46.6353367 -23.5433993, -46.6344803 -23.5419955)",,,yes,,,,
25928939,25928842,0,"[273593636, 273593637, 901220871, 901221674, 936396989]",True,"['3', '2']","['Avenida 23 de Maio', 'Parque Anhangabau', 'Avenida Vinte e Três de Maio']",trunk,"['60', '50']",False,339.35,"LINESTRING (-46.6385434 -23.549578, -46.6386985 -23.5493219, -46.6387637 -23.549184, -46.6388076 -23.54907, -46.6388477 -23.5489315, -46.638873 -23.5487078, -46.6388569 -23.5486128, -46.6388275 -23.5485325, -46.6387806 -23.5484489, -46.6386644 -23.5482688, -46.6378742 -23.5470938, -46.6377089 -23.5468886)",,,yes,,,,
25928939,285488804,0,"[8579499, 901230766]",True,1,,trunk_link,,False,52.866,"LINESTRING (-46.6385434 -23.549578, -46.6386395 -23.5493645, -46.6386782 -23.5492313, -46.6387043 -23.5491274)",,,,,,,
25928961,25928964,0,"[565528400, 153242233, 273593639]",True,3,Parque Anhangabau,trunk,60,False,140.54000000000002,"LINESTRING (-46.6387749 -23.5481572, -46.6388903 -23.5483767, -46.6389844 -23.5486096, -46.639006 -23.5487021, -46.639007 -23.548821, -46.6389736 -23.5489641, -46.6389063 -23.5491215, -46.6387877 -23.5493388)",,,,,,,
25928961,60685472,0,936107422,True,2,Avenida Nove de Julho,primary,50,False,47.7,"LINESTRING (-46.6387749 -23.5481572, -46.6389115 -23.5482984, -46.6390938 -23.548471)",,,,,,,
25928964,7284727152,0,"[901219749, 321139487]",True,3,Avenida Vinte e Três de Maio,trunk,60,False,73.601,"LINESTRING (-46.6387877 -23.5493388, -46.6386172 -23.5496305, -46.6384466 -23.5499222)",,,,,,,
25928964,8377467363,0,"[901220297, 38508517]",True,"['1', '2']",Praça da Bandeira,tertiary,40,False,90.03699999999999,"LINESTRING (-46.6387877 -23.5493388, -46.6388421 -23.5495739, -46.6389264 -23.5500199, -46.6389592 -23.5501327)",,,,,,,
25929039,176009843,0,997426060,True,3,Avenida Vinte e Três de Maio,trunk,60,False,83.426,"LINESTRING (-46.6371573 -23.5548213, -46.6373035 -23.5551914, -46.6374775 -23.5555104)",,,,,,,
25929410,25929413,0,943943780,True,5,Avenida Vinte e Três de Maio,trunk,60,False,94.638,"LINESTRING (-46.6385024 -23.5579874, -46.6387297 -23.5586173, -46.6388079 -23.5587907)",,,,,,,
25929413,60641204,0,172433904,True,2,Rua Maestro Cardim,secondary,40,False,130.755,"LINESTRING (-46.6388079 -23.5587907, -46.6391443 -23.5591749, -46.6395684 -23.5597368)",,,,,,,
25929413,5496814869,0,524259147,True,5,Avenida Vinte e Três de Maio,trunk,60,False,193.659,"LINESTRING (-46.6388079 -23.5587907, -46.6390235 -23.5592353, -46.6391227 -23.5594074, -46.6392467 -23.5595917, -46.6393942 -23.559799, -46.6395668 -23.5600666, -46.6397175 -23.5603165)",,,,,,,
25929414,587993,0,524487872,True,5,Avenida Vinte e Três de Maio,trunk,60,False,99.955,"LINESTRING (-46.6385968 -23.5590528, -46.6384853 -23.5587961, -46.6382561 -23.55821)",,,,,,,
25929616,5711623858,0,61819124,True,5,Avenida Vinte e Três de Maio,trunk,60,False,472.90500000000003,"LINESTRING (-46.6408524 -23.5659574, -46.6408494 -23.5661801, -46.6408239 -23.5665465, -46.6408025 -23.5669349, -46.6408025 -23.5671807, -46.6408105 -23.5675262, -46.6408977 -23.5688796, -46.6409218 -23.5693368, -46.6409755 -23.5702047)",,,,,,,
25947658,2627719093,0,257174614,True,2,Viaduto Beneficência Portuguesa,tertiary,,False,10.448,"LINESTRING (-46.6399769 -23.5686478, -46.6398745 -23.5686522)",,,,,,,
25947658,172020361,0,"[62268208, 498338005, 498338006, 942902847]",False,"['3', '2']",Viaduto Beneficência Portuguesa,tertiary,,True,225.486,"LINESTRING (-46.6399769 -23.5686478, -46.6401125 -23.5686407, -46.6410109 -23.5685943, -46.6420631 -23.5685399, -46.6421858 -23.568534)",,yes,,,,,
25947658,2627737591,0,"[942915234, 944346220]",True,"['3', '2']",Rua Vergueiro,primary,50,False,296.80199999999996,"LINESTRING (-46.6399769 -23.5686478, -46.6399603 -23.5689619, -46.6398945 -23.5698543, -46.6398745 -23.5702368, -46.6398436 -23.5709028, -46.639836 -23.5713135)",,,,,,,
26359231,409500680,0,170363934,True,3,Avenida do Estado,trunk,50,False,93.703,"LINESTRING (-46.607751 -23.5691303, -46.6070654 -23.5694881, -46.606952 -23.5695472)",BR-050,,,,,,
26359247,1815130126,0,"[235497098, 170363948]",True,3,Avenida do Estado,trunk,50,False,130.777,"LINESTRING (-46.609198 -23.5681322, -46.6090156 -23.5683313, -46.608903 -23.5684518, -46.608734 -23.5685845, -46.6085623 -23.5687038, -46.6082258 -23.5688816)",BR-050,yes,,,,,
26359247,466929629,0,"[946556282, 35797655]",True,"['1', '2']",Avenida Teresa Cristina,secondary,50,False,254.904,"LINESTRING (-46.609198 -23.5681322, -46.6089633 -23.5685255, -46.6088145 -23.5687965, -46.6083276 -23.5696835, -46.6082633 -23.5698076, -46.6081975 -23.5700215, -46.6081756 -23.5702086)",SP-160,,,,,,
28149752,1952545091,0,"[977382031, 8578563, 972565239]",True,2,,primary,50,False,50.59199999999999,"LINESTRING (-46.6632248 -23.5560407, -46.6631587 -23.5560336, -46.6630903 -23.5560236, -46.6630199 -23.5560046, -46.6629689 -23.5560009, -46.6629496 -23.5560003, -46.6629162 -23.556003, -46.6628763 -23.5560067, -46.6627971 -23.5560441, -46.6627558 -23.5560759)",,,,,,,
28149752,1421376041,0,9931242,True,4,Rua da Consolação,primary,50,False,61.50099999999999,"LINESTRING (-46.6632248 -23.5560407, -46.6630076 -23.5558325, -46.6628994 -23.5557511, -46.6628667 -23.5557268, -46.6627881 -23.5556602)",,,,,,,
28149783,1944434934,0,230637723,True,3,Rua Antônio Carlos,tertiary,40,False,21.171,"LINESTRING (-46.6607945 -23.5540326, -46.6609977 -23.5539932)",,,,,,,
28149783,1945948398,0,230637724,True,4,Rua da Consolação,primary,50,False,109.46000000000001,"LINESTRING (-46.6607945 -23.5540326, -46.6607038 -23.5539637, -46.6601664 -23.5535557, -46.6600959 -23.5535052, -46.6599628 -23.55341)",,,,,,,
