u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,ref,bridge,tunnel,width,access,junction,est_width
6759322654,4617469258,0,945576828,False,,residential,,True,8.928,"LINESTRING (-46.6147349 -23.5586614, -46.6147795 -23.5587305)",0.0003149327496180317,,,,,,,,
6769468141,4293921062,0,941900948,False,,residential,,True,12.773,"LINESTRING (-46.6201435 -23.5671839, -46.6202664 -23.5671614)",0.00031493274961803163,Travessa Socióloga Oracy Nogueira,,,,,yes,,
6776038545,1439849946,0,"[237048448, 1031681193]",True,3,primary,50,False,57.16799999999999,"LINESTRING (-46.612192 -23.5632993, -46.6120643 -23.5637005, -46.612043 -23.5637947)",0.004148923503661006,Praça Alberto Lion,,,,,,,
6776038545,418517423,0,431554601,True,,residential,,False,261.98900000000003,"LINESTRING (-46.612192 -23.5632993, -46.6122214 -23.5633963, -46.6121665 -23.5635962, -46.612182 -23.5636478, -46.6122187 -23.5636784, -46.6122551 -23.5636975, -46.6123334 -23.5636671, -46.6123808 -23.5636314, -46.6126717 -23.5634127, -46.6127516 -23.5633023, -46.6128134 -23.5631701, -46.6128525 -23.5630562, -46.6128608 -23.5628989, -46.6128692 -23.5627973, -46.6128814 -23.5626765, -46.6128809 -23.5626543, -46.6128163 -23.5624161, -46.6127197 -23.5623307, -46.6126379 -23.5623165, -46.612585 -23.5623282, -46.6124576 -23.5624046)",0.00028595976297721246,Praça Alberto Lion,,,,,yes,,
6777610041,293820455,0,575381693,True,,residential,40,False,57.326,"LINESTRING (-46.6469723 -23.5235722, -46.6467208 -23.5240333)",0.002122561330010427,Rua Neves de Carvalho,,,,,,,
6777610041,6777610042,0,722540932,False,,residential,,True,48.552,"LINESTRING (-46.6469723 -23.5235722, -46.6465437 -23.5233819)",0.0003144162970932399,,,,,,,,
6777610042,6777610041,0,722540932,False,,residential,,False,48.552,"LINESTRING (-46.6465437 -23.5233819, -46.6469723 -23.5235722)",0.0003149327496180317,,,,,,,,
6790537683,2021000680,0,936441864,False,,residential,,True,7.026,"LINESTRING (-46.6496113 -23.5529692, -46.649543 -23.5529777)",0.0003149327496180317,Praça Contos Fluminenses,,,,,,,
6823763625,445160791,0,728187660,False,,residential,,True,35.954,"LINESTRING (-46.6452026 -23.5278784, -46.6448844 -23.527739)",0.0003149327496180317,Rua Tenente Pena,,,,,,,
6873202800,7285140912,0,405495014,True,2,tertiary,,False,6.952,"LINESTRING (-46.6449747 -23.5463334, -46.6449531 -23.5462741)",0.0010870394064417337,Rua Araújo,,,,,,,
6873202800,60685757,0,603688830,True,3,secondary,,False,125.34899999999999,"LINESTRING (-46.6449747 -23.5463334, -46.6448336 -23.5462069, -46.6446132 -23.5460165, -46.6440881 -23.5455523)",0.0008323935961081615,Avenida Ipiranga,,,,,,,
6892826153,6892826154,0,944828265,False,,residential,,False,9.65,"LINESTRING (-46.6186127 -23.5518591, -46.6186085 -23.5519458)",0.0003149327496180317,,,,,,,,
6892826154,8008384713,0,128509885,True,,residential,,False,42.525,"LINESTRING (-46.6186085 -23.5519458, -46.6186651 -23.5523247)",0.0010232283410416126,Rua Pracidina,,,,,,,
6892826154,6892826153,0,944828265,False,,residential,,True,9.65,"LINESTRING (-46.6186085 -23.5519458, -46.6186127 -23.5518591)",0.0003144162970932399,,,,,,,,
6892826154,4307569526,0,128515109,True,1,tertiary,,False,29.872999999999998,"LINESTRING (-46.6186085 -23.5519458, -46.6184805 -23.5519587, -46.6183183 -23.5519827)",0.002765399071873486,Rua Visconde de Parnaíba,,,,,,,
6892826158,4307569903,0,944828263,False,,residential,,True,12.995,"LINESTRING (-46.6179096 -23.5517867, -46.6178449 -23.5518874)",0.0003149327496180317,Vila Yaia,,,,,,,
6896511357,437564450,0,424940062,True,2,secondary,40,False,36.922,"LINESTRING (-46.6177144 -23.5338744, -46.6178904 -23.5335842)",0.0006706759019252667,Rua Maria Marcolina,,,,,,,
6896511357,437564779,0,736591595,False,2,secondary,40,True,21.119,"LINESTRING (-46.6177144 -23.5338744, -46.6176905 -23.5339211, -46.6176208 -23.5340438)",0.002834595490850329,Rua Maria Marcolina,,,,,,,
6954442680,1420074013,0,944822703,False,,residential,,False,9.415,"LINESTRING (-46.6222244 -23.5534496, -46.6222318 -23.553534)",0.0003149327496180317,Vila Moóca,,,,,,,
6990772391,60685476,0,48661215,True,2,tertiary,,False,69.154,"LINESTRING (-46.6398084 -23.5488445, -46.639917 -23.5487632, -46.6401354 -23.5486339, -46.6403711 -23.5484984)",0.015284036410991008,Rua Alfredo Gagliotti,,,,,,,
6990772391,60685409,0,"[255845156, 936107423]",True,"['3', '2']",primary,50,False,110.078,"LINESTRING (-46.6398084 -23.5488445, -46.6398587 -23.5488618, -46.6400487 -23.5489257, -46.6401115 -23.5489434, -46.6402488 -23.5489694, -46.640862 -23.549039)",0.02243874853729057,Avenida Nove de Julho,,,,,,,
7033857126,4293897142,0,942645684,False,,residential,,False,11.438,"LINESTRING (-46.6280659 -23.5657254, -46.6279904 -23.5656493)",0.0003149327496180317,,,,,,yes,,
7033857127,4293897139,0,942645685,False,,residential,,True,9.77,"LINESTRING (-46.6285465 -23.5652935, -46.628482 -23.5652285)",0.0003149327496180317,Travessa Isaura Bruno,,,,,yes,,
7033857129,4338653070,0,435974907,False,,residential,,True,6.392,"LINESTRING (-46.6431883 -23.5541334, -46.6431259 -23.5541277)",0.00031493274961803174,Rua Francisco Frias,,,,,,,
7033857130,4338653068,0,435974906,False,,residential,,True,6.704,"LINESTRING (-46.6432157 -23.5538787, -46.6431502 -23.5538732)",0.00031493274961803174,Rua Cacilda,,,,,,,
7035978862,4293910298,0,942902850,False,,residential,,True,9.296,"LINESTRING (-46.639695 -23.5656595, -46.6396062 -23.5656786)",0.0003149327496180317,Travessa Calado,,,,,,,
7035978865,4293910291,0,430127813,False,,residential,,True,75.827,"LINESTRING (-46.6399038 -23.5636487, -46.6396469 -23.5637131, -46.6391844 -23.5638224)",0.0003149327496180317,Travessa Carneiro,,,,,,,
7247707783,679183693,0,72614060,False,,residential,,True,29.357,"LINESTRING (-46.6511424 -23.5618927, -46.6511022 -23.5618522, -46.6510908 -23.5618497, -46.651076 -23.5618525, -46.6509137 -23.5619619)",0.0003149327496180317,Rua Garcia Fernandes,,,,,,,
7263949885,4487836035,0,933980080,False,,residential,,False,12.656,"LINESTRING (-46.6307104 -23.5277087, -46.6308252 -23.5276654)",0.0003149327496180317,Travessa Lúcia,,,,,,,
7279467252,2391088205,0,230623925,True,1,secondary_link,,False,39.291,"LINESTRING (-46.6450796 -23.5462228, -46.6451777 -23.5464296, -46.6452361 -23.5465457)",0.0005419529830278158,,,,,,,,
7279467252,2390822373,0,"[241318609, 231226535]",True,2,secondary,40,False,152.925,"LINESTRING (-46.6450796 -23.5462228, -46.6452768 -23.5463934, -46.6459212 -23.5469339, -46.6460254 -23.5470206, -46.6460686 -23.5470452, -46.6461375 -23.5470665, -46.6462278 -23.5470791)",0.0018056588764494789,"['Rua da Consolação', 'Avenida Ipiranga']",,,,,,,
7279712305,176014739,0,425929186,True,,residential,50,False,97.834,"LINESTRING (-46.6444983 -23.5547377, -46.6442856 -23.5548792, -46.6438678 -23.5551451, -46.6437061 -23.5552337)",0.00023686552513589674,Rua Professor Laerte Ramos de Carvalho,,,,,,,
7279712305,132347421,0,"[236120865, 970170772]",True,"['1', '2']",trunk_link,50,False,241.829,"LINESTRING (-46.6444983 -23.5547377, -46.6442458 -23.5548298, -46.6439845 -23.5549264, -46.6438088 -23.5549905, -46.6435119 -23.555099, -46.6430464 -23.5552412, -46.6428134 -23.5552956, -46.6425341 -23.5553657, -46.6422548 -23.5554358)",0.020590173847926566,"['Rua José Paulo Mantovan Freire', 'Rua Professor Laerte Ramos de Carvalho']",,yes,,,,,
7280183487,1420099956,0,424630848,True,,residential,,False,97.115,"LINESTRING (-46.6277465 -23.5553127, -46.627777 -23.5552988, -46.6286082 -23.5549401)",0.0012222832355477415,Rua Vasco Pereira,,,,,,,
7280183488,175993483,0,235497116,True,2,secondary,,False,5.542,"LINESTRING (-46.6276818 -23.5553297, -46.6277093 -23.5553727)",0.036720106835947224,Rua Teixeira Leite,,,,,,,
7280183488,7280183487,0,779618545,True,,residential,,False,6.86,"LINESTRING (-46.6276818 -23.5553297, -46.6277465 -23.5553127)",0.0012202174254485768,Rua Vasco Pereira,,,,,,,
7280183492,8729255877,0,23013179,True,,residential,,False,39.78,"LINESTRING (-46.6310215 -23.5438328, -46.6310024 -23.5436337, -46.6309832 -23.5434768)",0.0007478865604579858,Rua Barão de Duprat,,,,,,,
7284616866,60685428,0,"[48651842, 48651850, 942896558, 252344059, 936396991]",True,"['3', '2']",primary,50,False,370.446,"LINESTRING (-46.6407219 -23.5491932, -46.6405796 -23.5491846, -46.640464 -23.5491793, -46.6403747 -23.5491799, -46.6402485 -23.5491903, -46.6401547 -23.5491985, -46.640058 -23.5492067, -46.6398108 -23.5492116, -46.6396556 -23.5491788, -46.639576 -23.5491562, -46.639434 -23.549104, -46.6393548 -23.5490702, -46.6392783 -23.5490304, -46.6391456 -23.5489435, -46.6390319 -23.5488576, -46.6389422 -23.548768, -46.6388494 -23.5486756, -46.6387926 -23.5486016, -46.6387447 -23.5485403, -46.6386669 -23.5484333, -46.6385849 -23.5483155, -46.6382854 -23.5478774, -46.6380116 -23.5474587)",0.04695443964487697,"['Avenida Nove de Julho', 'Viaduto Doutor Eusebio Stevaux', 'Parque Anhangabau']",,yes,,,,,
7284616866,395763917,0,"[425855680, 936107425]",True,"['3', '2']",tertiary,,False,47.843,"LINESTRING (-46.6407219 -23.5491932, -46.6406794 -23.5492073, -46.6406476 -23.5492196, -46.6406167 -23.5492332, -46.640598 -23.5492422, -46.6405807 -23.5492517, -46.6405669 -23.5492614, -46.6405549 -23.5492708, -46.6405343 -23.5492882, -46.640499 -23.5493195, -46.6404722 -23.549353, -46.6404531 -23.5493833, -46.6404368 -23.5494076, -46.6404001 -23.5494821)",0.004594988520664313,Praça da Bandeira,,,,,,,
7284616871,455607167,0,"[46892970, 425934946, 366428463]",True,,residential,40,False,195.516,"LINESTRING (-46.644788 -23.554064, -46.6449237 -23.5539066, -46.6450083 -23.5537911, -46.6450944 -23.5536734, -46.6451301 -23.5536183, -46.6451571 -23.5535679, -46.6451898 -23.5535031, -46.6453917 -23.5529696, -46.6453976 -23.5529486, -46.6453974 -23.5529241, -46.6453954 -23.5529089, -46.6453911 -23.5529019, -46.6453799 -23.5528924, -46.6453579 -23.5528834, -46.6452384 -23.5528657, -46.6449989 -23.5528482, -46.644908 -23.55284)",0.008172859849670158,"['Rua São Domingos', 'Rua Quatorze de Julho']",,,,,,,
7284616871,455607167,1,425934930,True,,residential,40,False,136.65200000000002,"LINESTRING (-46.644788 -23.554064, -46.6448025 -23.5539008, -46.6448995 -23.5529254, -46.644908 -23.55284)",0.008172859849670158,Rua Conselheiro Ramalho,,,,,,,
7284649168,25778140,0,15808302,True,2,trunk_link,40,False,182.087,"LINESTRING (-46.6113832 -23.5242213, -46.6114111 -23.5242493, -46.6114752 -23.5243137, -46.6115718 -23.5243727, -46.6116482 -23.5243948, -46.6117649 -23.5244022, -46.611848 -23.5243923, -46.6119258 -23.5243567, -46.6119996 -23.5243063, -46.6120626 -23.5242227, -46.6120867 -23.5241464, -46.6120921 -23.5240702, -46.6120727 -23.5239558, -46.6120472 -23.5238925, -46.6120157 -23.5238513, -46.6119607 -23.5238107, -46.6118521 -23.5237683, -46.611734 -23.5237572, -46.6116327 -23.5237622, -46.6115037 -23.52377)",1.9625195942087906e-06,,,,,,,,
7284649168,452091719,0,15963976,True,2,secondary,50,False,139.345,"LINESTRING (-46.6113832 -23.5242213, -46.6114906 -23.524835, -46.6115763 -23.5254617)",0.0003131768110337396,Ponte da Vila Guilherme,,,,,,,
7284727152,3278570091,0,321139487,True,3,trunk,60,False,62.828,"LINESTRING (-46.6384466 -23.5499222, -46.6381536 -23.5504193)",0.017242381185319962,Avenida Vinte e Três de Maio,,,,,,,
7284727152,395763930,0,48802846,True,1,tertiary,,False,38.141,"LINESTRING (-46.6384466 -23.5499222, -46.6384495 -23.550004, -46.6384522 -23.5500415, -46.6384569 -23.5500716, -46.6384669 -23.550103, -46.638477 -23.5501279, -46.6384914 -23.5501478, -46.6385068 -23.5501647, -46.6385257 -23.5501813, -46.6385731 -23.5502283)",0.0006362499159807314,Rua Asdrúbal Nascimento,,,,,,,
7285140912,60685770,0,405495014,True,2,tertiary,,False,25.331,"LINESTRING (-46.6449531 -23.5462741, -46.6448862 -23.5460547)",0.0007877895644734433,Rua Araújo,,,,,,,
7285140912,60685771,0,780219124,True,1,secondary_link,,False,13.765999999999998,"LINESTRING (-46.6449531 -23.5462741, -46.6449693 -23.5462367, -46.64498 -23.546222, -46.6449998 -23.5462081, -46.645043 -23.5461913)",0.00029976629449308224,,,,,,,,
7285140917,8729315639,0,942699487,False,1,tertiary_link,,False,9.953,"LINESTRING (-46.6309472 -23.5439919, -46.6310444 -23.5439834)",9.083735900698512e-05,,,,,,,,
7285140917,2389060470,0,523151228,True,3,tertiary,50,False,30.592999999999996,"LINESTRING (-46.6309472 -23.5439919, -46.6309462 -23.5440664, -46.6309313 -23.5441221, -46.630876 -23.5442561)",0.0026031723111091115,Rua Cavalheiro Basílio Jafet,,,,,,,
7285140923,60685821,0,"[780219130, 8579215]",True,4,secondary,,False,120.67099999999999,"LINESTRING (-46.6426029 -23.547882, -46.6424747 -23.5478895, -46.6415238 -23.547757, -46.6414316 -23.5477427)",0.00961718068502069,Rua da Consolação,,,,,,,
7285140923,4511170990,0,"[786987811, 786987812]",True,3,secondary,50,False,16.601,"LINESTRING (-46.6426029 -23.547882, -46.6425815 -23.5479473, -46.642558 -23.5480255)",0.01368588066728915,Avenida São Luís,,,,,,,
7285371864,60685624,0,780242394,True,2,secondary,,False,4.123,"LINESTRING (-46.6379892 -23.5424839, -46.6379555 -23.5424634)",0.005079669551696776,Largo do Paissandú,,,,,,,
7285371864,4511364179,0,780242396,True,1,secondary,,False,10.41,"LINESTRING (-46.6379892 -23.5424839, -46.6379626 -23.5425026, -46.6379409 -23.5425161, -46.6379029 -23.5425333)",0.016280718874673444,Largo do Paissandú,,,,,,,
7288145230,396151775,0,423496968,True,,residential,,False,176.774,"LINESTRING (-46.6594956 -23.544569, -46.6594894 -23.5444967, -46.6594894 -23.5444777, -46.6594894 -23.544391, -46.6595357 -23.5439029, -46.6595672 -23.5435501, -46.6596102 -23.5432097, -46.6595918 -23.5431217, -46.6595639 -23.5429888)",0.0017085310021041967,Rua Bahia,,,,,,,
7288145230,4503512765,0,423497710,True,,residential,40,False,219.416,"LINESTRING (-46.6594956 -23.544569, -46.6594292 -23.5445969, -46.6594016 -23.5446085, -46.6587654 -23.5448762, -46.657703 -23.5453231, -46.6575393 -23.545392)",0.00023901135929294573,Rua Piauí,,,,,,,
7288145230,7288145231,0,424421112,False,,residential,,True,134.08100000000002,"LINESTRING (-46.6594956 -23.544569, -46.6595099 -23.5446333, -46.659526 -23.544687, -46.6595339 -23.5447057, -46.6596752 -23.5450411, -46.6598686 -23.5454957, -46.6599156 -23.5456041, -46.6599396 -23.5456596, -46.659956 -23.5456973)",6.197430297501443e-07,Rua Bahia,,,,,,,
7288145231,7288145230,0,424421112,False,,residential,,False,134.081,"LINESTRING (-46.659956 -23.5456973, -46.6599396 -23.5456596, -46.6599156 -23.5456041, -46.6598686 -23.5454957, -46.6596752 -23.5450411, -46.6595339 -23.5447057, -46.659526 -23.544687, -46.6595099 -23.5446333, -46.6594956 -23.544569)",0.0013175735716561198,Rua Bahia,,,,,,,
7288145231,4238358253,0,424421112,False,,residential,,True,73.843,"LINESTRING (-46.659956 -23.5456973, -46.6599683 -23.5457278, -46.6602118 -23.5463186)",0.00031431300658828155,Rua Bahia,,,,,,,
7289052106,60685794,0,409861830,True,2,secondary,50,False,301.663,"LINESTRING (-46.6432601 -23.5451973, -46.6432906 -23.5452886, -46.6432509 -23.5454679, -46.6432259 -23.5455633, -46.6431032 -23.5461358, -46.6430788 -23.5462462, -46.6429931 -23.546633, -46.6429208 -23.5469604, -46.642744 -23.5477556, -46.6427404 -23.5477716, -46.6427241 -23.5478539)",0.0036846494611007525,Avenida São Luís,,,,,,,
7289052106,7285140923,0,"[780578484, 231226534, 409861831]",True,3,secondary,50,False,307.1960000000001,"LINESTRING (-46.6432601 -23.5451973, -46.6431943 -23.5452683, -46.6431742 -23.5453506, -46.64315 -23.5454725, -46.6430099 -23.5461185, -46.6429024 -23.5466137, -46.6428228 -23.5469693, -46.6427837 -23.5471352, -46.6426369 -23.54774, -46.6426278 -23.5477774, -46.6426199 -23.5478098, -46.6426029 -23.547882)",0.016314640097227436,Avenida São Luís,,,,,,,
7289269107,60641012,0,48802837,True,4,secondary,40,False,9.416,"LINESTRING (-46.6376185 -23.552262, -46.6376599 -23.5523377)",0.006436778640584327,Viaduto Brigadeiro Luís Antônio,,,,,,,
7289269107,2429561621,0,543329443,True,2,secondary_link,,False,32.197,"LINESTRING (-46.6376185 -23.552262, -46.6375945 -23.5523349, -46.6375805 -23.5523666, -46.6375617 -23.5523909, -46.6375131 -23.5524287, -46.637454 -23.5525018)",0.0013245014927935714,,,,,,,,
7289324417,171968211,0,37431939,True,2,secondary,50,False,55.105000000000004,"LINESTRING (-46.6165338 -23.5360006, -46.6166362 -23.5357873, -46.6167177 -23.5356148, -46.61675 -23.5355464)",0.0069236894884529086,Rua Maria Marcolina,,,,,,,
7292638267,457593087,0,577909640,True,2,tertiary,,False,168.025,"LINESTRING (-46.6469859 -23.5531564, -46.6470466 -23.55325, -46.6470721 -23.5532914, -46.6472591 -23.5536447, -46.6476247 -23.5543646, -46.647701 -23.5545172)",0.01914095040731375,Rua Santo Antônio,,,,,,,
7292638267,457566698,0,929414407,True,,residential,,False,264.32,"LINESTRING (-46.6469859 -23.5531564, -46.6469569 -23.5532401, -46.6469471 -23.5533003, -46.6467143 -23.5554037, -46.6467015 -23.5555173)",0.01460433374943243,Rua Treze de Maio,,,,5,,,
7308808911,9169859811,0,230636448,True,1,trunk_link,50,False,17.621,"LINESTRING (-46.6333506 -23.534325, -46.633319 -23.5344808)",0.0007037869465668586,,,,,,,,
7308808911,9169859813,0,992489811,True,,secondary_link,,False,29.924,"LINESTRING (-46.6333506 -23.534325, -46.6335414 -23.5345295)",5.562927009878246e-05,,,,,,,,
7308808963,2390104110,0,37923507,True,,residential,,False,49.094,"LINESTRING (-46.6414252 -23.5243403, -46.6412049 -23.5247329)",0.0007314073629807189,Rua da Graça,,,,,,,
7308808963,445160792,0,242533994,True,2,residential,,False,191.809,"LINESTRING (-46.6414252 -23.5243403, -46.6414449 -23.5243665, -46.6414633 -23.5243997, -46.6414742 -23.5244585, -46.6414754 -23.5245284, -46.6414901 -23.5260547)",0.00025992242589632943,Rua do Areal,,,,,,,
7309048242,3345691430,0,788308774,True,4,trunk,50,False,35.873,"LINESTRING (-46.6343106 -23.5413488, -46.6344953 -23.5416234)",0.052444236173951754,Avenida Prestes Maia,,,,,,,
7309048251,457055010,0,38584771,True,,residential,,False,110.02700000000002,"LINESTRING (-46.6369695 -23.5366797, -46.6369805 -23.5366789, -46.636986 -23.5366769, -46.6369936 -23.5366708, -46.6370088 -23.5366539, -46.6371057 -23.536535, -46.6371315 -23.5364926, -46.6374738 -23.5359239, -46.6375245 -23.5358396)",0.0013394910584973896,Rua dos Protestantes,,,,,,,
7309048251,457055008,0,91862143,True,1,tertiary,,False,126.21199999999999,"LINESTRING (-46.6369695 -23.5366797, -46.6369631 -23.5364424, -46.6369386 -23.5356657, -46.6369348 -23.5355451)",0.0019969793188937784,Rua General Couto de Magalhães,,,,,,,
7468755856,7468755857,0,944321955,False,,residential,,False,19.783,"LINESTRING (-46.6459456 -23.5670164, -46.6457947 -23.5671283)",0.0003149327496180317,,,,,,,,
7468755857,7468755856,0,944321955,False,,residential,,True,19.783,"LINESTRING (-46.6457947 -23.5671283, -46.6459456 -23.5670164)",0.0003144162970932399,,,,,,,,
7468755857,457593047,0,230628526,False,,residential,,False,87.64,"LINESTRING (-46.6457947 -23.5671283, -46.6455111 -23.5668157, -46.6452419 -23.5665246)",0.001379883785092995,Rua Carlos Sampaio,,,,,,,
7468755857,457593046,0,"[944321954, 230628526]",False,3,residential,,True,119.23700000000001,"LINESTRING (-46.6457947 -23.5671283, -46.6462282 -23.5676338, -46.6464442 -23.5678857, -46.6465207 -23.5679691)",0.004337449254104287,Rua Carlos Sampaio,,,,,,,
7472486123,60734130,0,237876576,True,2,secondary,,False,57.87199999999999,"LINESTRING (-46.637651 -23.5351661, -46.6371883 -23.5351751, -46.6371426 -23.5351673, -46.6370875 -23.5351496)",0.0035945497905800474,Rua Mauá,,,,,,,
