u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
60641102,3713156708,0,8103483,False,,residential,,False,67.365,"LINESTRING (-46.6328143 -23.5494719, -46.6328769 -23.550075)",0.0006544408096651429,Rua Irmã Simpliciana,,,,,,
60641102,3713147155,0,"[425691408, 933050893]",True,2,primary,40,False,40.581,"LINESTRING (-46.6328143 -23.5494719, -46.6330573 -23.5495003, -46.6330922 -23.5495006, -46.6331114 -23.5494975, -46.6331258 -23.5494877, -46.6331864 -23.5494387)",0.010644075820682022,Rua Venceslau Brás,,,,,,
60641149,60641181,0,290026187,True,2,primary,40,False,93.216,"LINESTRING (-46.6356661 -23.5546563, -46.636003 -23.5553641, -46.6360307 -23.5554251)",0.0039452186366926755,Avenida da Liberdade,,,,,,
60641181,1836039193,0,"[424637889, 16975122, 172730502]",True,"['3', '2']",primary,40,False,144.868,"LINESTRING (-46.6360307 -23.5554251, -46.6360903 -23.5555738, -46.6362483 -23.556153, -46.6363573 -23.5565848, -46.6363824 -23.5566864)",0.004797248369364589,Avenida da Liberdade,viaduct,,,,,
60641188,2070954431,0,8579133,True,2,tertiary,,False,11.14,"LINESTRING (-46.6376933 -23.5593063, -46.6376078 -23.5593687)",0.008732814315352385,Rua Condessa de São Joaquim,,,,,,
60641188,1833396340,0,"[425927089, 196799743]",False,3,tertiary,,False,36.242999999999995,"LINESTRING (-46.6376933 -23.5593063, -46.6377949 -23.559231, -46.6379685 -23.5590999)",0.012893602690053943,Rua Condessa de São Joaquim,,,,,,
60641197,1833396340,0,"[1066424908, 428111149, 16652239, 425927088, 16652218, 885207103]",False,"['2', '3', '4']",tertiary,,True,157.188,"LINESTRING (-46.6391654 -23.5582085, -46.639081 -23.558273, -46.6389997 -23.5583336, -46.6387752 -23.5585009, -46.6387651 -23.5585083, -46.6385282 -23.5586835, -46.6382995 -23.5588521, -46.6382762 -23.5588696, -46.6379685 -23.5590999)",0.005988128050388401,"['Viaduto Condessa de São Joaquim', 'Rua Condessa de São Joaquim']",yes,,,,,
60641197,60641201,0,"[425927090, 197054866]",True,2,tertiary,,False,89.723,"LINESTRING (-46.6391654 -23.5582085, -46.6392391 -23.5581563, -46.6397699 -23.557761, -46.6398507 -23.5577021)",0.016494993998846557,Rua Condessa de São Joaquim,,,,,,
60641199,60641197,0,"[8579136, 425927086, 425926839]",True,,residential,,False,157.147,"LINESTRING (-46.6401017 -23.5593312, -46.6400423 -23.5592569, -46.6392308 -23.5582817, -46.6391654 -23.5582085)",0.0020393020072795418,Rua Conde de São Joaquim,,,,,,
60641199,60641204,0,197054868,True,,residential,,False,70.633,"LINESTRING (-46.6401017 -23.5593312, -46.6396402 -23.5596843, -46.6395684 -23.5597368)",0.00039926588107874517,Rua Humaitá,,,,,,
60641200,60641199,0,"[369637281, 425926844]",True,,residential,,False,93.616,"LINESTRING (-46.6408305 -23.5588189, -46.6407116 -23.5588985, -46.6404663 -23.5590725, -46.6401017 -23.5593312)",0.0024494000121044676,Rua Humaitá,,,,,,
60641200,172016927,0,425926847,True,,residential,,False,214.283,"LINESTRING (-46.6408305 -23.5588189, -46.6408553 -23.5588884, -46.6410226 -23.5594748, -46.6413549 -23.5606849)",0.004005502122984125,Rua Martiniano de Carvalho,,,,,,
60641201,4561913704,0,197054866,True,2,tertiary,,False,8.064,"LINESTRING (-46.6398507 -23.5577021, -46.6399115 -23.5576557)",0.011767992912823324,Rua Condessa de São Joaquim,,,,,,
60641201,60641200,0,425926848,True,,residential,,False,159.36,"LINESTRING (-46.6398507 -23.5577021, -46.6399097 -23.5577726, -46.6407538 -23.5587317, -46.6408305 -23.5588189)",0.004716168962277022,Rua dos Bororós,,,,,,
60641204,172015342,0,172433904,True,2,secondary,40,False,151.119,"LINESTRING (-46.6395684 -23.5597368, -46.6399808 -23.5603236, -46.6402827 -23.5609239)",0.01393881894197377,Rua Maestro Cardim,,,,,,
60641211,10253168505,0,"[8103462, 1003722199]",True,2,tertiary,40,False,87.87799999999999,"LINESTRING (-46.634488 -23.550842, -46.6345884 -23.5508068, -46.6347943 -23.5507346, -46.6350908 -23.5506315, -46.6351985 -23.5505941, -46.6352934 -23.5505601)",0.01670828081820617,Rua Senador Feijó,,,,,,
60641211,5062832283,0,262851665,True,3,primary,40,False,101.765,"LINESTRING (-46.634488 -23.550842, -46.6348739 -23.5516306, -46.6348962 -23.5516772)",0.005358386380626742,Praça da Sé,,,,,,
60641252,60641282,0,8103485,True,4,secondary,40,False,69.50699999999999,"LINESTRING (-46.636659 -23.5495688, -46.6365865 -23.5496339, -46.6365596 -23.5496617, -46.6365274 -23.5496992, -46.636514 -23.5497214, -46.636503 -23.5497446, -46.6364939 -23.5497702, -46.6364861 -23.5497969, -46.6364817 -23.5498437, -46.6364801 -23.5498867, -46.6364853 -23.5499389, -46.6364953 -23.5499899, -46.6365356 -23.5501329)",0.011644897369376865,Largo São Francisco,,,,,,
60641252,4247741913,0,"[262851681, 425455930, 22999755, 977619572]",True,"['1', '2']",secondary,40,False,164.15699999999998,"LINESTRING (-46.636659 -23.5495688, -46.6365364 -23.5495913, -46.6363057 -23.5496271, -46.636182 -23.5496548, -46.635868 -23.549725, -46.6352095 -23.5498521, -46.6350842 -23.5498758)",0.012199884362054065,"['Rua Benjamim Constant', 'Largo São Francisco']",,,,,,
60641257,60641252,0,"[262851680, 997700499, 933354647]",True,"['3', '4']",secondary,,False,82.92599999999999,"LINESTRING (-46.6374572 -23.5494279, -46.6372318 -23.5494761, -46.6370492 -23.5495151, -46.6368536 -23.5495421, -46.636783 -23.5495519, -46.6367002 -23.5495631, -46.636659 -23.5495688)",0.023855613855177194,Largo São Francisco,,,,,,
60641282,3312393273,0,324535432,True,4,secondary,40,False,57.604,"LINESTRING (-46.6365356 -23.5501329, -46.6367008 -23.5505229, -46.6367399 -23.5506159)",0.02943831412385853,Rua Cristovão Colombo,,,,,,
60641305,598617885,0,"[755536601, 334434102, 1003306303]",True,2,secondary,,False,110.84400000000001,"LINESTRING (-46.6355562 -23.552893, -46.6355861 -23.5531448, -46.6356047 -23.5533015, -46.6356738 -23.553884)",0.0010491861417466365,Rua Doutor Rodrigo Silva,,,,,,
60641305,60641028,0,"[1005082920, 8103471]",True,2,secondary,,False,111.113,"LINESTRING (-46.6355562 -23.552893, -46.6355455 -23.5527887, -46.6354917 -23.5522851, -46.6354905 -23.5522789, -46.6354564 -23.5520116, -46.635442 -23.5518993)",0.010740777384373254,Rua Doutor Rodrigo Silva,,,,,,
60641326,60641181,0,8579178,True,,residential,,False,13.197,"LINESTRING (-46.6359047 -23.5554524, -46.6360307 -23.5554251)",0.0008628618564180965,Rua dos Estudantes,,,,,,
60641326,60641387,0,211060858,False,3,residential,,False,65.596,"LINESTRING (-46.6359047 -23.5554524, -46.6358167 -23.5554669, -46.6352632 -23.555491)",0.0079083475409219,Rua dos Estudantes,,,,,,
60641326,2451555636,0,231281389,True,2,primary,40,False,136.51399999999998,"LINESTRING (-46.6359047 -23.5554524, -46.6358551 -23.55536, -46.6355224 -23.554686, -46.6354285 -23.5544939, -46.635351 -23.5543346)",0.01996951633765808,Avenida da Liberdade,,,,,,
60641336,60641326,0,"[16975107, 172730498, 933518003]",True,2,primary,"['50', '40']",False,146.038,"LINESTRING (-46.6362791 -23.5567191, -46.6362473 -23.5565929, -46.6361362 -23.556177, -46.6359795 -23.5556389, -46.6359047 -23.5554524)",0.019315283661720785,Avenida da Liberdade,viaduct,,,,,
60641341,2210723698,0,231281382,True,2,residential,,False,15.37,"LINESTRING (-46.6364403 -23.5572532, -46.636587 -23.5572852)",0.002081901191416045,Rua Doutor Américo de Campos,,,,,,
60641341,60641336,0,231281385,True,2,primary,50,False,61.81,"LINESTRING (-46.6364403 -23.5572532, -46.6364038 -23.557172, -46.6363718 -23.5571009, -46.6362791 -23.5567191)",0.003748811778157357,Avenida da Liberdade,,,,,,
60641359,1665298733,0,153916354,True,2,tertiary_link,,False,28.439,"LINESTRING (-46.6331555 -23.5529895, -46.6331704 -23.5529515, -46.6331725 -23.5529095, -46.6331641 -23.5528577, -46.6331725 -23.5528115, -46.6331834 -23.5527893, -46.6331989 -23.5527682, -46.6332192 -23.5527525)",0.0004442223859076477,,,,,,,
60641359,60641043,0,565520814,True,4,tertiary,50,False,56.074,"LINESTRING (-46.6331555 -23.5529895, -46.6329656 -23.552609, -46.6329267 -23.5525309)",0.01645454393016176,Rua Anita Garibaldi,,,,,,
60641364,1665298733,0,153916355,True,3,tertiary,,False,33.419000000000004,"LINESTRING (-46.6332336 -23.5524714, -46.6332044 -23.552522, -46.6331841 -23.5525657, -46.6331744 -23.5526063, -46.6331887 -23.5527013, -46.6332192 -23.5527525)",0.006177937402879205,Rua Conde do Pinhal,,,,,,
60641364,60641043,0,244936652,True,5,primary,50,False,31.981,"LINESTRING (-46.6332336 -23.5524714, -46.6330425 -23.5525112, -46.6329267 -23.5525309)",0.012793762995226946,Praça Doutor João Mendes,,,,,,
60641382,60641411,0,1005029797,True,,residential,30,False,115.82600000000001,"LINESTRING (-46.6342403 -23.5555339, -46.6341538 -23.5555305, -46.6332482 -23.5554794, -46.6331061 -23.5554703)",0.01376112940320411,Rua dos Estudantes,,,,,,
60641382,5044001584,0,1005029799,True,2,tertiary,40,False,66.473,"LINESTRING (-46.6342403 -23.5555339, -46.6342356 -23.5556134, -46.6341942 -23.5561302)",0.008950903653521237,Rua da Glória,,,,,,
60641387,1243571522,0,108358684,False,,living_street,,True,56.732,"LINESTRING (-46.6352632 -23.555491, -46.6353183 -23.5549833)",0.0006544408096651429,Praça da Liberdade,,,,,,
60641387,1836035458,0,1005029798,True,,residential,30,False,64.368,"LINESTRING (-46.6352632 -23.555491, -46.6346329 -23.5555266)",0.009635809786173209,Rua dos Estudantes,,,,,,
60641387,60641326,0,211060858,False,3,residential,,True,65.596,"LINESTRING (-46.6352632 -23.555491, -46.6358167 -23.5554669, -46.6359047 -23.5554524)",0.009436274197023567,Rua dos Estudantes,,,,,,
60641411,60685368,0,8579169,False,4,tertiary,40,True,56.08899999999999,"LINESTRING (-46.6331061 -23.5554703, -46.6330978 -23.5555833, -46.6330758 -23.5558849, -46.6330693 -23.5559736)",0.0007739619643742377,Rua Conselheiro Furtado,,,,,,
60641411,60685365,0,424630860,True,,residential,30,False,114.354,"LINESTRING (-46.6331061 -23.5554703, -46.6329575 -23.5554606, -46.6320652 -23.555396, -46.6319876 -23.5553904)",0.010210920920467896,Rua dos Estudantes,,,,,,
60641411,247950279,0,1005029796,False,4,tertiary,40,False,84.18,"LINESTRING (-46.6331061 -23.5554703, -46.633114 -23.5553425, -46.6331216 -23.555218, -46.6331632 -23.5547151)",0.01266430006868955,Rua Conselheiro Furtado,,,,,,
60641414,661211978,0,22999494,False,4,tertiary,50,False,35.589,"LINESTRING (-46.6332639 -23.5534514, -46.6332863 -23.553132)",0.015741582456230023,Rua Conselheiro Furtado,,,,,,
60641414,60685357,0,8579406,False,,residential,,False,133.739,"LINESTRING (-46.6332639 -23.5534514, -46.6331269 -23.5534834, -46.6329762 -23.5535185, -46.6319924 -23.5537481)",0.004874829984359973,Rua Conde de Sarzedas,,,,,,
60641414,247950279,0,1005029796,False,4,tertiary,40,True,140.892,"LINESTRING (-46.6332639 -23.5534514, -46.6332594 -23.5535116, -46.6332123 -23.5540988, -46.6331632 -23.5547151)",0.0004950595894167234,Rua Conselheiro Furtado,,,,,,
60641427,60641341,0,"[841434976, 211060855]",True,2,residential,,False,132.917,"LINESTRING (-46.6351386 -23.5571857, -46.6352449 -23.5571927, -46.6359258 -23.5572377, -46.6363925 -23.5572518, -46.6364403 -23.5572532)",0.0021337298946182606,Rua Doutor Américo de Campos,,,,,,
60641427,60641387,0,"[108358683, 8579180, 244936637]",True,,residential,40,False,188.89800000000002,"LINESTRING (-46.6351386 -23.5571857, -46.6351419 -23.557114, -46.6351573 -23.5567794, -46.6352053 -23.5562871, -46.6352087 -23.5562417, -46.6352632 -23.555491)",0.011185400689767259,"['Rua Galvão Bueno', 'Viaduto Cidade de Osaka']",yes,,,,,
60641430,60641427,0,244936637,True,,residential,,False,65.247,"LINESTRING (-46.635098 -23.5577713, -46.6351329 -23.5572683, -46.6351386 -23.5571857)",0.004236648555605856,Rua Galvão Bueno,,,,,,
60641438,176017405,0,196799745,True,2,tertiary,,False,133.56,"LINESTRING (-46.6341192 -23.5571091, -46.6341129 -23.5571898, -46.6340977 -23.5573853, -46.634036 -23.5581807, -46.6340262 -23.5583072)",0.0055157948137750535,Rua da Glória,,,,,,
60641438,60641427,0,211060855,True,2,residential,,False,104.259,"LINESTRING (-46.6341192 -23.5571091, -46.6342887 -23.5571235, -46.6350544 -23.5571814, -46.6351386 -23.5571857)",0.00909331415252581,Rua Doutor Américo de Campos,,,,,,
60641444,246650794,0,16976549,False,4,tertiary,,True,133.74099999999999,"LINESTRING (-46.6330029 -23.5570412, -46.6329968 -23.5571477, -46.632995 -23.5571781, -46.6329657 -23.5576946, -46.6329405 -23.5581377, -46.632934 -23.5582423)",0.004211034189393692,Rua Conselheiro Furtado,,,,,,
60641444,60641438,0,"[1005029795, 565942869]",True,3,residential,,False,114.03299999999999,"LINESTRING (-46.6330029 -23.5570412, -46.6331234 -23.5570485, -46.6331803 -23.557052, -46.6337651 -23.5570876, -46.63403 -23.5571037, -46.6341192 -23.5571091)",0.008364443788247834,Praça Almeida Júnior,,,,,,
60641444,176007901,0,"[16975352, 565942870, 779662527]",False,4,tertiary,,False,86.49900000000001,"LINESTRING (-46.6330029 -23.5570412, -46.6330085 -23.5569423, -46.6330169 -23.5567961, -46.6330444 -23.556314, -46.6330481 -23.5562644)",0.005859570622909037,"['Rua Conselheiro Furtado', 'Viaduto Shuhei Uetsuka']",viaduct,,,,,
60641488,617798750,0,"[8579208, 779584031, 48651855]",False,"['3', '2']",secondary,40,False,228.75200000000004,"LINESTRING (-46.6387668 -23.5459273, -46.6386039 -23.5460555, -46.6382921 -23.5462938, -46.6382757 -23.5463059, -46.6377768 -23.5466741, -46.6370427 -23.5472255, -46.6370328 -23.547233)",0.007823540532136781,Viaduto do Chá,yes,,,,,
60641488,60641511,0,"[425694028, 134363701]",True,2,secondary,,False,117.53399999999999,"LINESTRING (-46.6387668 -23.5459273, -46.6386632 -23.5458018, -46.6385589 -23.5456796, -46.6384226 -23.5455112, -46.6383603 -23.5454334, -46.6381917 -23.545223, -46.6380773 -23.5450802)",0.06006524740180046,Praça Ramos de Azevedo,,,,,,
60641511,60641571,0,49436729,True,2,secondary,,False,71.684,"LINESTRING (-46.6380773 -23.5450802, -46.6386448 -23.5446995)",0.060043583154308085,Praça Ramos de Azevedo,,,,,,
60641511,9965301287,0,8579210,False,,residential,,True,105.24399999999999,"LINESTRING (-46.6380773 -23.5450802, -46.6375477 -23.5454315, -46.6373252 -23.5455791, -46.6372417 -23.5456361)",0.0006544408096651429,Praça Ramos de Azevedo,,,,,,
60641571,60685613,0,8579555,True,1,tertiary,,False,26.235,"LINESTRING (-46.6386448 -23.5446995, -46.6387199 -23.5448024, -46.6387906 -23.5448939)",0.017034601485341548,Praça Ramos de Azevedo,,,,,,
60641571,1477495382,0,"[49436728, 48651836]",True,2,secondary,,False,143.724,"LINESTRING (-46.6386448 -23.5446995, -46.6385304 -23.5445339, -46.6381452 -23.543923, -46.6380934 -23.5438408, -46.638068 -23.5437708, -46.6380586 -23.5436902, -46.6380619 -23.5436361, -46.6380869 -23.5435556, -46.638088 -23.5435525)",0.042998149545220306,"['Rua Conselheiro Crispiniano', 'Avenida São João']",,,,,,
60641664,60641488,0,"[425694029, 425694030]",True,3,secondary,40,False,195.47899999999996,"LINESTRING (-46.6397608 -23.547423, -46.6396943 -23.5473566, -46.6396643 -23.5473116, -46.6395459 -23.5471333, -46.6393371 -23.5467767, -46.6391292 -23.5464218, -46.6389818 -23.5461701, -46.6388828 -23.5460507, -46.6388292 -23.5459868, -46.6387668 -23.5459273)",0.024845367811018666,Rua Coronel Xavier de Toledo,,,,,,
60685349,60685350,0,8103459,False,,living_street,20,False,100.594,"LINESTRING (-46.6343559 -23.5505721, -46.6339045 -23.5507496, -46.6338797 -23.5507816, -46.633871 -23.5508222, -46.6339125 -23.5509476, -46.6340198 -23.5511695)",0.014543873216959614,Praça da Sé,,,,,,
60685349,60641211,0,568491295,True,3,primary,40,False,32.893,"LINESTRING (-46.6343559 -23.5505721, -46.6344329 -23.5507293, -46.6344449 -23.5507538, -46.634488 -23.550842)",0.022077499322579068,Praça da Sé,,,,,,
60685350,60641031,0,8103459,False,,living_street,20,False,99.535,"LINESTRING (-46.6340198 -23.5511695, -46.6344161 -23.5519876)",0.0004874864039653138,Praça da Sé,,,,,,
60685350,60685349,0,8103459,False,,living_street,20,True,100.594,"LINESTRING (-46.6340198 -23.5511695, -46.6339125 -23.5509476, -46.633871 -23.5508222, -46.6338797 -23.5507816, -46.6339045 -23.5507496, -46.6343559 -23.5505721)",0.005073041066733661,Praça da Sé,,,,,,
60685350,3713156706,0,519691384,False,,living_street,20,True,57.974000000000004,"LINESTRING (-46.6340198 -23.5511695, -46.6338028 -23.5512564, -46.6335006 -23.5513823)",0.03180197010800158,Rua Filipe de Oliveira,,,,10,,
60685352,247949253,0,447117762,True,3,secondary,40,False,89.50200000000001,"LINESTRING (-46.630443 -23.5525158, -46.6297539 -23.5525246, -46.6295661 -23.552506)",0.016699619140523092,Rua Tabatinguera,,,,,,
60685357,60685358,0,141294961,True,,residential,,False,89.979,"LINESTRING (-46.6319924 -23.5537481, -46.6311399 -23.5539581)",0.008047790784093558,Rua Conde de Sarzedas,,,,,,
60685357,60641414,0,8579406,False,,residential,,True,133.739,"LINESTRING (-46.6319924 -23.5537481, -46.6329762 -23.5535185, -46.6331269 -23.5534834, -46.6332639 -23.5534514)",0.003001844571578608,Rua Conde de Sarzedas,,,,,,
60685357,247950321,0,424630814,False,,residential,,False,99.798,"LINESTRING (-46.6319924 -23.5537481, -46.6319922 -23.5538154, -46.6319897 -23.5546456)",0.0002971161338520842,Rua Doutor Tomaz de Lima,,,,,,
60685358,60685360,0,8579409,False,,living_street,,False,60.927,"LINESTRING (-46.6311399 -23.5539581, -46.6309942 -23.5534267)",0.001957906367122338,Rua Oliveira Monteiro,,,,5,,
60685358,60685376,0,141294961,True,,residential,,False,82.429,"LINESTRING (-46.6311399 -23.5539581, -46.6310769 -23.5539735, -46.6303592 -23.5541514)",0.006723112317633411,Rua Conde de Sarzedas,,,,,,
60685360,60685358,0,8579409,False,,living_street,,True,60.927,"LINESTRING (-46.6309942 -23.5534267, -46.6311399 -23.5539581)",0.0006440600244083854,Rua Oliveira Monteiro,,,,5,,
60685360,60685377,0,8579414,False,,living_street,,False,83.904,"LINESTRING (-46.6309942 -23.5534267, -46.6302011 -23.5536287)",0.0012962441416264072,Rua Carolina Augusta,,,,5,,
60685360,60685363,0,8579414,False,,living_street,,True,41.927,"LINESTRING (-46.6309942 -23.5534267, -46.6313901 -23.5533244)",0.0006544408096651429,Rua Carolina Augusta,,,,5,,
60685363,60685360,0,8579414,False,,living_street,,False,41.927,"LINESTRING (-46.6313901 -23.5533244, -46.6309942 -23.5534267)",0.0006436086859189611,Rua Carolina Augusta,,,,5,,
60685365,60685367,0,424630814,False,,residential,,False,77.42299999999999,"LINESTRING (-46.6319876 -23.5553904, -46.6319876 -23.5554695, -46.6319877 -23.5554968, -46.6319979 -23.5560866)",0.000552524522380646,Rua Doutor Tomaz de Lima,,,,,,
60685365,247950321,0,424630814,False,,residential,,True,82.81899999999999,"LINESTRING (-46.6319876 -23.5553904, -46.6319878 -23.5553237, -46.6319879 -23.5552939, -46.6319897 -23.5546456)",0.009167981982831893,Rua Doutor Tomaz de Lima,,,,,,
60685365,1836035460,0,424630860,True,,residential,30,False,38.576,"LINESTRING (-46.6319876 -23.5553904, -46.6319108 -23.5553847, -46.6316104 -23.5553622)",0.006701233191744102,Rua dos Estudantes,,,,,,
60685366,60685374,0,424630860,True,,residential,30,False,26.831,"LINESTRING (-46.6310913 -23.5553236, -46.6308289 -23.5553045)",0.004800701154427815,Rua dos Estudantes,,,,,,
60685366,6391243911,0,682460399,False,,living_street,,False,124.15,"LINESTRING (-46.6310913 -23.5553236, -46.6310862 -23.5542071)",0.0006544408096651429,Rua Anita Ferraz,,,,,,
60685366,2389087291,0,424630817,False,,living_street,,False,74.06599999999999,"LINESTRING (-46.6310913 -23.5553236, -46.6310867 -23.5553864, -46.6310367 -23.5559878)",0.0012286941034977126,Rua Egas Moniz de Aragão,,,,,,
60685367,60685368,0,424630809,True,,residential,40,False,109.92800000000001,"LINESTRING (-46.6319979 -23.5560866, -46.6329326 -23.5559872, -46.6330693 -23.5559736)",0.004374347876871294,Rua Doutor Lund,,,,,,
60685367,60685365,0,424630814,False,,residential,,True,77.423,"LINESTRING (-46.6319979 -23.5560866, -46.6319877 -23.5554968, -46.6319876 -23.5554695, -46.6319876 -23.5553904)",0.005970831150464683,Rua Doutor Tomaz de Lima,,,,,,
60685368,60641411,0,8579169,False,4,tertiary,40,False,56.089,"LINESTRING (-46.6330693 -23.5559736, -46.6330758 -23.5558849, -46.6330978 -23.5555833, -46.6331061 -23.5554703)",0.009380052124945125,Rua Conselheiro Furtado,,,,,,
60685368,176007901,0,8579169,False,4,tertiary,40,True,32.407,"LINESTRING (-46.6330693 -23.5559736, -46.6330594 -23.5561098, -46.6330557 -23.55616, -46.6330538 -23.5561857, -46.6330481 -23.5562644)",0.002231770594156941,Rua Conselheiro Furtado,,,,,,
60685370,2397820354,0,498875212,False,2,residential,,False,37.729,"LINESTRING (-46.6319891 -23.5569787, -46.6319886 -23.5566394)",0.0006544408096651429,Rua Mituto Mizumoto,,,,,,
60685370,60641444,0,8579186,True,,residential,,False,103.569,"LINESTRING (-46.6319891 -23.5569787, -46.6328843 -23.5570339, -46.6330029 -23.5570412)",0.00919210790294776,Rua São Paulo,,,,,,
60685373,2832098720,0,424630866,False,,residential,,True,14.842,"LINESTRING (-46.630753 -23.5561013, -46.6307697 -23.5559687)",0.0014670234848614284,Travessa Rugiero,,,,,,
60685373,1836035453,0,424630809,True,,residential,40,False,81.514,"LINESTRING (-46.630753 -23.5561013, -46.6311026 -23.5561319, -46.63136 -23.55615, -46.6315501 -23.5561407)",0.007930817158413784,Rua Doutor Lund,,,,,,
60685374,1836035459,0,424630860,True,,residential,30,False,56.585,"LINESTRING (-46.6308289 -23.5553045, -46.6302755 -23.5552643)",0.0051040436426622125,Rua dos Estudantes,,,,,,
60685374,2832098720,0,424630866,False,,residential,,False,74.11300000000001,"LINESTRING (-46.6308289 -23.5553045, -46.6308056 -23.5555067, -46.6307945 -23.5556342, -46.6307767 -23.5558934, -46.6307697 -23.5559687)",0.000585634508698003,Travessa Rugiero,,,,,,
60685376,3064409129,0,141294961,True,,residential,,False,50.399,"LINESTRING (-46.6303592 -23.5541514, -46.6298827 -23.5542724)",0.007982798041616475,Rua Conde de Sarzedas,,,,,,
