u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ebc,maxspeed,ref,bridge,tunnel,width,access,junction,est_width
25872766,25872763,0,"[675926656, 945239373, 237048447]",True,"['3', '2']",Avenida do Estado,trunk,False,130.331,"LINESTRING (-46.6252162 -23.5326836, -46.6254495 -23.5322409, -46.6256697 -23.5318345, -46.6257805 -23.5316319)",0.007461621388501593,50,BR-050,,,,,,
25875892,3174980838,0,4331479,True,2,,trunk_link,False,14.021,"LINESTRING (-46.6312713 -23.5287456, -46.6313001 -23.5286223)",0.00048405432675526855,,,,,,,,
25875892,4230265786,0,423420318,True,2,Avenida Tiradentes,secondary,False,18.106,"LINESTRING (-46.6312713 -23.5287456, -46.6312169 -23.5285906)",0.0003346643454964131,50,,,,,,,
25875912,452091602,0,38305958,True,2,Avenida Tiradentes,residential,False,206.90300000000002,"LINESTRING (-46.6297992 -23.52485, -46.6297849 -23.5247603, -46.6295302 -23.5230849, -46.6295182 -23.5230072)",0.0022742213011971587,40,,,,,,,
25875912,4063613484,0,"[437879962, 279006654]",True,3,Avenida do Estado,trunk,False,93.66499999999999,"LINESTRING (-46.6297992 -23.52485, -46.6302824 -23.5245538, -46.6303896 -23.5244881, -46.6304624 -23.5244435, -46.6304888 -23.5244267, -46.6305615 -23.5243799)",0.011982202144596537,50,BR-050,,,,,,
25875921,2348891153,0,"[8375876, 935852567]",True,"['3', '1']",Avenida do Estado,trunk,False,242.724,"LINESTRING (-46.6343656 -23.5217505, -46.6344067 -23.5217006, -46.6344523 -23.5216496, -46.6345194 -23.5215783, -46.6346066 -23.5214953, -46.6347152 -23.5213981, -46.6348641 -23.5212666, -46.6350485 -23.5211282, -46.6355172 -23.5208042, -46.6360201 -23.5204593, -46.6361207 -23.5203843, -46.636176 -23.5203439)",0.0030901982006203274,40,,,,,,,
25875933,4063613488,0,"[4617485, 935564982]",True,"['3', '4']",Avenida do Estado,trunk,False,638.232,"LINESTRING (-46.6364197 -23.5216281, -46.6363064 -23.5216355, -46.6361361 -23.5216527, -46.6358846 -23.5216982, -46.635599 -23.521767, -46.6354314 -23.5218199, -46.6352791 -23.5218838, -46.6351081 -23.5219773, -46.6339092 -23.5227335, -46.632949 -23.5233471, -46.6325508 -23.523607, -46.6322368 -23.523812, -46.6318949 -23.5240413, -46.6316403 -23.5242162, -46.6311858 -23.5245284, -46.6311281 -23.5245649)",0.015556112552353134,50,BR-050,,,,,,
25875949,25875933,0,8375884,True,2,,trunk_link,False,112.863,"LINESTRING (-46.6371232 -23.5210108, -46.6371273 -23.5211265, -46.6371023 -23.5212605, -46.6370597 -23.5213491, -46.636989 -23.5214301, -46.6368945 -23.521491, -46.6367262 -23.5215488, -46.6365746 -23.5215869, -46.6364197 -23.5216281)",0.0011391830038666503,,,,,,,,
25875949,2390104123,0,8375888,True,2,Avenida Presidente Castelo Branco,trunk,False,90.06700000000001,"LINESTRING (-46.6371232 -23.5210108, -46.6371909 -23.5210643, -46.6373096 -23.521162, -46.6374504 -23.5212801, -46.6375604 -23.5213698, -46.6376086 -23.5214203, -46.6376311 -23.5214579, -46.6376401 -23.5214842, -46.6376509 -23.5215337, -46.6376609 -23.521617)",0.0019516458985939524,,,,,,,,
25875960,445160785,0,37923515,False,2,Rua David Bigio,tertiary,True,50.736,"LINESTRING (-46.636985 -23.5216195, -46.6370843 -23.5220666)",0.0017988000915390308,50,,,,,,,
25875960,25875933,0,934311921,True,4,Avenida do Estado,trunk,False,57.644,"LINESTRING (-46.636985 -23.5216195, -46.6364197 -23.5216281)",0.014416614197566341,50,BR-050,,,,,,
25876402,25908565,0,4331480,True,4,Avenida Santos Dumont,trunk,False,279.688,"LINESTRING (-46.6303373 -23.5208216, -46.6303687 -23.5210624, -46.6304599 -23.5215518, -46.6304974 -23.5217486, -46.6305021 -23.5217691, -46.6305645 -23.5220412, -46.6306382 -23.5223978, -46.6306932 -23.5226979, -46.63073 -23.5228983, -46.630771 -23.5231467, -46.6307945 -23.523301)",0.0010999440094441293,50,,,,,,,
25876617,25876402,0,4331480,True,4,Avenida Santos Dumont,trunk,False,89.989,"LINESTRING (-46.6302842 -23.5200141, -46.6303043 -23.520498, -46.6303177 -23.5206511, -46.6303373 -23.5208216)",0.000275064840091067,50,,,,,,,
25876617,1970712857,0,236409036,True,1,,trunk_link,False,87.25300000000001,"LINESTRING (-46.6302842 -23.5200141, -46.6303115 -23.5200273, -46.630332 -23.5200452, -46.6303412 -23.5200652, -46.6303529 -23.5201119, -46.630364 -23.5201697, -46.6303801 -23.5202441, -46.6304089 -23.5203431, -46.6304314 -23.5203855, -46.6304599 -23.5204291, -46.6305122 -23.5204753, -46.6305973 -23.5205035, -46.6306785 -23.5205097, -46.6307339 -23.5205095, -46.6307891 -23.5205057)",1.5767546006939928e-07,40,,,,,,,
25908565,25908745,0,4331531,True,3,Avenida Santos Dumont,secondary,False,44.794999999999995,"LINESTRING (-46.6307945 -23.523301, -46.6308448 -23.5233847, -46.6308743 -23.5234363, -46.6308984 -23.5235009, -46.6309202 -23.5235771, -46.6309494 -23.5236755)",8.75098803385166e-05,50,,,,,,,
25908565,1203308493,0,"[934422837, 415092143]",True,"['3', '4']",Avenida Santos Dumont,trunk,False,96.248,"LINESTRING (-46.6307945 -23.523301, -46.6308272 -23.5235283, -46.6308958 -23.5240412, -46.6309019 -23.5240778, -46.6309112 -23.5241599)",0.0012870259428164716,50,,,,,,,
25908745,4063613483,0,4331531,True,3,Avenida Santos Dumont,secondary,False,44.182,"LINESTRING (-46.6309494 -23.5236755, -46.6310218 -23.523961, -46.6310317 -23.524001, -46.6310476 -23.5240625)",0.00025685938549060587,50,,,,,,,
25908745,4063613482,0,104288843,True,1,,trunk_link,False,45.48500000000001,"LINESTRING (-46.6309494 -23.5236755, -46.6309943 -23.5237535, -46.6310392 -23.5238212, -46.6310761 -23.5238667, -46.6311227 -23.5238974, -46.6311606 -23.5239131, -46.6312042 -23.5239232, -46.6312619 -23.5239251)",0.0001050846330987002,,,,,,,,
25927014,461875493,0,"[8140930, 312292779]",True,3,Avenida Santos Dumont,secondary,False,66.789,"LINESTRING (-46.6312275 -23.5254031, -46.6312749 -23.5257684, -46.6312968 -23.5258937, -46.6313195 -23.5259975)",0.0024594936454270504,50,,,,,,,
25927014,9167694196,0,804468955,False,,Rua Francisco Borges,residential,True,134.989,"LINESTRING (-46.6312275 -23.5254031, -46.6322984 -23.5250789, -46.6323133 -23.5250714, -46.632326 -23.5250613, -46.632391 -23.5249987, -46.6324248 -23.5249444)",0.00027443413825078945,30,,,,,,,
25927015,2391261453,0,929005448,True,6,Avenida Santos Dumont,trunk,False,18.328,"LINESTRING (-46.6313508 -23.5266085, -46.6313775 -23.5267715)",0.017956168664319625,50,,,,,,,
25927018,4130767750,0,8140928,True,3,Avenida Santos Dumont,trunk,False,71.694,"LINESTRING (-46.6310338 -23.5264105, -46.6310195 -23.5263348, -46.6309492 -23.525937, -46.6309263 -23.5257734)",0.0030380644389235677,50,,,,,,,
25927018,4063613486,0,"[4331532, 1031194125]",True,3,Avenida Santos Dumont,secondary,False,179.38500000000002,"LINESTRING (-46.6310338 -23.5264105, -46.63096 -23.5263531, -46.6309165 -23.5263161, -46.6308886 -23.5262819, -46.6308689 -23.5262294, -46.630847 -23.5261239, -46.6308138 -23.5259538, -46.6307754 -23.5257174, -46.6307004 -23.5252023, -46.6306712 -23.5250196, -46.6306486 -23.5248727)",0.029219374446546646,50,,,,,,,
25927315,2587277917,0,38881350,True,2,Rua Salvador Leme,tertiary,False,47.82,"LINESTRING (-46.6314845 -23.5275121, -46.6316177 -23.5274747, -46.631933 -23.5273862)",0.0005551752949043548,40,,,,,,,
25927315,6188377714,0,415092142,True,6,Avenida Santos Dumont,trunk,False,69.872,"LINESTRING (-46.6314845 -23.5275121, -46.6315236 -23.5279297, -46.6315383 -23.5281385)",0.012829308205352673,50,,,,,,,
25927318,25927018,0,415092140,True,6,Avenida Santos Dumont,trunk,False,171.181,"LINESTRING (-46.6312772 -23.5279337, -46.6310673 -23.5266288, -46.6310338 -23.5264105)",0.032257123534550215,,,,,,,,
25928248,246650444,0,230636459,True,4,Avenida Tiradentes,secondary,False,157.60399999999998,"LINESTRING (-46.6317405 -23.530254, -46.631638 -23.5299149, -46.6314131 -23.529168, -46.6314003 -23.5291267, -46.6313338 -23.5289321, -46.6313203 -23.5288901)",0.0025902073858352797,50,,,,,,,
25928388,60734206,0,"[934316905, 4331475]",True,4,Avenida Tiradentes,secondary,False,229.372,"LINESTRING (-46.6330324 -23.534495, -46.6327193 -23.5334094, -46.6325679 -23.5328844, -46.6325347 -23.5327822, -46.6324442 -23.5325041)",0.001979552834775594,,,,,,,,
25928388,457055005,0,"[656931849, 38584787]",True,2,Rua São Caetano,secondary,False,125.36000000000001,"LINESTRING (-46.6330324 -23.534495, -46.6329084 -23.534515, -46.6318189 -23.5346772)",0.0006968663233873989,50,,,,,,,
25928438,2021790380,0,"[191591089, 866553011, 191591092]",True,3,Rua Brigadeiro Tobias,secondary,False,60.004,"LINESTRING (-46.6337902 -23.5352466, -46.6338039 -23.5352893, -46.6339209 -23.5356662, -46.6339485 -23.5357663)",0.004533990834783031,50,,yes,,,,,
25928439,2556256416,0,38584786,True,,Rua Vinte e Cinco de Janeiro,residential,False,391.557,"LINESTRING (-46.6331286 -23.5352713, -46.631535 -23.5354185, -46.630598 -23.5355033, -46.6297862 -23.5355907, -46.6296645 -23.5356052, -46.6295131 -23.535653, -46.6293311 -23.5357231)",0.005032262837497188,,,,,,,,
25928439,25928388,0,191591086,True,4,Avenida Tiradentes,secondary,False,86.89500000000001,"LINESTRING (-46.6331286 -23.5352713, -46.6331017 -23.5349845, -46.6330324 -23.534495)",0.002676103807242854,50,,,,,,,
25928614,25928439,0,191591086,True,4,Avenida Tiradentes,secondary,False,11.418,"LINESTRING (-46.6331395 -23.5353735, -46.6331286 -23.5352713)",0.007708051293819739,50,,,,,,,
25928755,60685894,0,8579810,True,3,Avenida Prestes Maia,primary,False,214.212,"LINESTRING (-46.634182 -23.5414795, -46.6339991 -23.5412465, -46.6339304 -23.5411214, -46.6338936 -23.5410183, -46.6338813 -23.5409191, -46.6338582 -23.5407157, -46.6338252 -23.5404405, -46.6337347 -23.5396351)",0.008996963114048328,40,,,,,,,
25928755,60685904,0,"[8579812, 522751870]",True,2,Rua Carlos de Sousa Nazaré,residential,False,117.929,"LINESTRING (-46.634182 -23.5414795, -46.6339994 -23.5413167, -46.6338564 -23.5411977, -46.6338031 -23.5411673, -46.6332553 -23.540853)",0.039970039611006855,40,,,,,,,
25928755,4228472161,0,"[49436034, 237876565, 49436030]",True,3,Avenida Prestes Maia,trunk,False,516.815,"LINESTRING (-46.634182 -23.5414795, -46.6340392 -23.5410017, -46.6340095 -23.5408561, -46.6338549 -23.539545, -46.6338076 -23.5389196, -46.6336016 -23.537239, -46.6335552 -23.536874)",0.05469748654536515,50,,,yes,,,,
25928842,60685898,0,"[779584032, 4331470, 48651838]",True,4,"['Avenida Prestes Maia', 'Túnel Papa João Paulo II']",trunk,False,636.083,"LINESTRING (-46.6377089 -23.5468886, -46.6376866 -23.5468525, -46.6375872 -23.5467166, -46.6372901 -23.5463106, -46.6370899 -23.5460111, -46.6363483 -23.5448989, -46.6358258 -23.5441204, -46.6353367 -23.5433993, -46.6344803 -23.5419955)",0.08210113479802673,50,,,yes,,,,
25928939,25928842,0,"[273593636, 273593637, 901220871, 901221674, 936396989]",True,"['3', '2']","['Avenida Vinte e Três de Maio', 'Avenida 23 de Maio', 'Parque Anhangabau']",trunk,False,339.35,"LINESTRING (-46.6385434 -23.549578, -46.6386985 -23.5493219, -46.6387637 -23.549184, -46.6388076 -23.54907, -46.6388477 -23.5489315, -46.638873 -23.5487078, -46.6388569 -23.5486128, -46.6388275 -23.5485325, -46.6387806 -23.5484489, -46.6386644 -23.5482688, -46.6378742 -23.5470938, -46.6377089 -23.5468886)",0.026435128683759114,"['50', '60']",,,yes,,,,
25928939,285488804,0,"[8579499, 901230766]",True,1,,trunk_link,False,52.866,"LINESTRING (-46.6385434 -23.549578, -46.6386395 -23.5493645, -46.6386782 -23.5492313, -46.6387043 -23.5491274)",0.0018519816324775147,,,,,,,,
25928961,25928964,0,"[565528400, 153242233, 273593639]",True,3,Parque Anhangabau,trunk,False,140.54000000000002,"LINESTRING (-46.6387749 -23.5481572, -46.6388903 -23.5483767, -46.6389844 -23.5486096, -46.639006 -23.5487021, -46.639007 -23.548821, -46.6389736 -23.5489641, -46.6389063 -23.5491215, -46.6387877 -23.5493388)",0.025914624385021172,60,,,,,,,
25928961,60685472,0,936107422,True,2,Avenida Nove de Julho,primary,False,47.7,"LINESTRING (-46.6387749 -23.5481572, -46.6389115 -23.5482984, -46.6390938 -23.548471)",0.039217106983884864,50,,,,,,,
25928964,7284727152,0,"[901219749, 321139487]",True,3,Avenida Vinte e Três de Maio,trunk,False,73.601,"LINESTRING (-46.6387877 -23.5493388, -46.6386172 -23.5496305, -46.6384466 -23.5499222)",0.018161234541357287,60,,,,,,,
25928964,8377467363,0,"[901220297, 38508517]",True,"['1', '2']",Praça da Bandeira,tertiary,False,90.03699999999999,"LINESTRING (-46.6387877 -23.5493388, -46.6388421 -23.5495739, -46.6389264 -23.5500199, -46.6389592 -23.5501327)",0.007753705194584423,40,,,,,,,
25929039,176009843,0,997426060,True,3,Avenida Vinte e Três de Maio,trunk,False,83.426,"LINESTRING (-46.6371573 -23.5548213, -46.6373035 -23.5551914, -46.6374775 -23.5555104)",0.02094548199643601,60,,,,,,,
25929410,25929413,0,943943780,True,5,Avenida Vinte e Três de Maio,trunk,False,94.638,"LINESTRING (-46.6385024 -23.5579874, -46.6387297 -23.5586173, -46.6388079 -23.5587907)",0.0429598839165584,60,,,,,,,
25929413,60641204,0,172433904,True,2,Rua Maestro Cardim,secondary,False,130.755,"LINESTRING (-46.6388079 -23.5587907, -46.6391443 -23.5591749, -46.6395684 -23.5597368)",0.017140862452424774,40,,,,,,,
25929413,5496814869,0,524259147,True,5,Avenida Vinte e Três de Maio,trunk,False,193.659,"LINESTRING (-46.6388079 -23.5587907, -46.6390235 -23.5592353, -46.6391227 -23.5594074, -46.6392467 -23.5595917, -46.6393942 -23.559799, -46.6395668 -23.5600666, -46.6397175 -23.5603165)",0.02581933681505447,60,,,,,,,
25929414,587993,0,524487872,True,5,Avenida Vinte e Três de Maio,trunk,False,99.955,"LINESTRING (-46.6385968 -23.5590528, -46.6384853 -23.5587961, -46.6382561 -23.55821)",0.037485710854671526,60,,,,,,,
25929616,5711623858,0,61819124,True,5,Avenida Vinte e Três de Maio,trunk,False,472.90500000000003,"LINESTRING (-46.6408524 -23.5659574, -46.6408494 -23.5661801, -46.6408239 -23.5665465, -46.6408025 -23.5669349, -46.6408025 -23.5671807, -46.6408105 -23.5675262, -46.6408977 -23.5688796, -46.6409218 -23.5693368, -46.6409755 -23.5702047)",0.0027397950734092263,60,,,,,,,
25947658,2627719093,0,257174614,True,2,Viaduto Beneficência Portuguesa,tertiary,False,10.448,"LINESTRING (-46.6399769 -23.5686478, -46.6398745 -23.5686522)",0.005944355702540934,,,,,,,,
25947658,172020361,0,"[62268208, 498338005, 498338006, 942902847]",False,"['3', '2']",Viaduto Beneficência Portuguesa,tertiary,True,225.486,"LINESTRING (-46.6399769 -23.5686478, -46.6401125 -23.5686407, -46.6410109 -23.5685943, -46.6420631 -23.5685399, -46.6421858 -23.568534)",0.0015565050785412483,,,yes,,,,,
25947658,2627737591,0,"[942915234, 944346220]",True,"['3', '2']",Rua Vergueiro,primary,False,296.80199999999996,"LINESTRING (-46.6399769 -23.5686478, -46.6399603 -23.5689619, -46.6398945 -23.5698543, -46.6398745 -23.5702368, -46.6398436 -23.5709028, -46.639836 -23.5713135)",0.0018820941105528442,50,,,,,,,
26359231,409500680,0,170363934,True,3,Avenida do Estado,trunk,False,93.703,"LINESTRING (-46.607751 -23.5691303, -46.6070654 -23.5694881, -46.606952 -23.5695472)",0.0019194622131548321,50,BR-050,,,,,,
26359247,1815130126,0,"[235497098, 170363948]",True,3,Avenida do Estado,trunk,False,130.777,"LINESTRING (-46.609198 -23.5681322, -46.6090156 -23.5683313, -46.608903 -23.5684518, -46.608734 -23.5685845, -46.6085623 -23.5687038, -46.6082258 -23.5688816)",0.005362804843129591,50,BR-050,yes,,,,,
26359247,466929629,0,"[946556282, 35797655]",True,"['1', '2']",Avenida Teresa Cristina,secondary,False,254.904,"LINESTRING (-46.609198 -23.5681322, -46.6089633 -23.5685255, -46.6088145 -23.5687965, -46.6083276 -23.5696835, -46.6082633 -23.5698076, -46.6081975 -23.5700215, -46.6081756 -23.5702086)",0.004137059928947249,50,SP-160,,,,,,
28149783,1944434934,0,230637723,True,3,Rua Antônio Carlos,tertiary,False,21.171,"LINESTRING (-46.6607945 -23.5540326, -46.6609977 -23.5539932)",7.985908010349465e-05,40,,,,,,,
28149783,1945948398,0,230637724,True,4,Rua da Consolação,primary,False,109.46000000000001,"LINESTRING (-46.6607945 -23.5540326, -46.6607038 -23.5539637, -46.6601664 -23.5535557, -46.6600959 -23.5535052, -46.6599628 -23.55341)",0.0011677086451786878,50,,,,,,,
60609643,5381067437,0,186496572,True,3,Avenida Paulista,primary,False,14.577,"LINESTRING (-46.661892 -23.5564254, -46.6619471 -23.556375, -46.6619944 -23.5563339)",0.00027443413825078945,50,,,,,,,
60609643,165467521,0,"[186496570, 976379381, 424210751]",True,3,Rua Bela Cintra,residential,False,164.888,"LINESTRING (-46.661892 -23.5564254, -46.6618134 -23.5563577, -46.6608851 -23.5555564, -46.6608468 -23.5555233, -46.6607142 -23.5554089)",0.0012795726343376621,40,,,,,,,
60609673,1953466367,0,230628541,True,4,Avenida Paulista,primary,False,175.85899999999998,"LINESTRING (-46.6592911 -23.5590237, -46.6591443 -23.559154, -46.6584686 -23.5597534, -46.6580486 -23.560121)",0.0033394313781649797,50,,,,,,,
60609673,60624596,0,424211551,True,2,Rua Padre João Manuel,residential,False,133.60299999999998,"LINESTRING (-46.6592911 -23.5590237, -46.6593959 -23.5591304, -46.6595342 -23.5592711, -46.6596129 -23.5593482, -46.6596455 -23.559381, -46.6597261 -23.5594622, -46.6600787 -23.5598178, -46.6600932 -23.5598324, -46.6601752 -23.5599107)",0.00019435347148578707,40,,,,,,,
60609692,60609697,0,230628522,True,3,Alameda Casa Branca,residential,False,17.055,"LINESTRING (-46.6558638 -23.5620582, -46.6558018 -23.5619967, -46.6557503 -23.5619455)",0.004417811400756157,40,,,,,,,
60609692,1990911135,0,230628536,True,4,Avenida Paulista,primary,False,281.257,"LINESTRING (-46.6558638 -23.5620582, -46.6554973 -23.5623589, -46.6549644 -23.5628015, -46.6540433 -23.5635666, -46.6538213 -23.5637589)",0.005634033036131025,50,,,,,,,
60609697,165462605,0,16257538,True,3,Rua Professor Otávio Mendes,residential,False,103.596,"LINESTRING (-46.6557503 -23.5619455, -46.6556575 -23.5618533, -46.6554433 -23.561633, -46.6554219 -23.561579, -46.6554165 -23.5615181, -46.6554344 -23.5614324, -46.6555142 -23.5611736, -46.655525 -23.5611386)",0.009383576096250661,40,,,,,,,
60609697,165463204,0,423987651,True,4,Avenida Paulista,primary,False,99.72,"LINESTRING (-46.6557503 -23.5619455, -46.6560752 -23.5616654, -46.6564581 -23.5613264)",0.001631289489744276,50,,,,,,,
60609753,60609766,0,8578569,True,3,Alameda Casa Branca,residential,False,133.191,"LINESTRING (-46.6576459 -23.5637843, -46.6575092 -23.563651, -46.6568594 -23.5630173, -46.6568181 -23.5629772, -46.6567507 -23.5629117)",0.005630456685357519,40,,,,,,,
60609753,60609796,0,369467063,True,2,Alameda Jaú,residential,False,178.61099999999996,"LINESTRING (-46.6576459 -23.5637843, -46.6577526 -23.5636908, -46.6587881 -23.5627842, -46.6588526 -23.5627277, -46.6589131 -23.5626748)",0.0017754663220460607,40,,,,,,,
60609766,60609692,0,8578569,True,3,Alameda Casa Branca,residential,False,131.07,"LINESTRING (-46.6567507 -23.5629117, -46.6566701 -23.562836, -46.6559504 -23.5621442, -46.6558638 -23.5620582)",0.005145175623554556,40,,,,,,,
60609766,4941017122,0,424211549,True,3,Alameda Santos,tertiary,False,101.08800000000001,"LINESTRING (-46.6567507 -23.5629117, -46.6566842 -23.5629682, -46.656666 -23.5629837, -46.6561026 -23.5634618, -46.656023 -23.5635294)",0.0012223905053702514,40,,,,,,,
60609796,60624537,0,230628519,True,3,Rua Peixoto Gomide,residential,False,138.437,"LINESTRING (-46.6589131 -23.5626748, -46.6589742 -23.562734, -46.6594303 -23.5631754, -46.6597483 -23.5634833, -46.659847 -23.5635788)",0.0005080692134027767,40,,,,,,,
60609796,60624576,0,369467063,True,2,Alameda Jaú,residential,False,135.559,"LINESTRING (-46.6589131 -23.5626748, -46.6589676 -23.5626273, -46.6597983 -23.5619032, -46.6598769 -23.5618347)",0.0018257294231994877,40,,,,,,,
60609797,60609796,0,230628519,True,3,Rua Peixoto Gomide,residential,False,132.444,"LINESTRING (-46.6580167 -23.5618125, -46.6580957 -23.5618866, -46.6581313 -23.561921, -46.6588054 -23.5625711, -46.6589131 -23.5626748)",0.0005580169636360664,40,,,,,,,
